,Row,Col,Target,TMRE AREA,TMRE INTENSITY,TMRE FORM FACTOR,TMRE COUNT,TMRE DxA,MITOTRECKER AREA,MITOTRACKER DxA,MITOTRACKER FORM FACTOR,MITOTRACKER INTENSITY,MITOTRACKER COUNT,NUCLEAR DXA,NUC FORM FACTOR,NUC MEDIAN DENSITY,NUCLEAR PARIMETER,NUCLEAR WRMI,NUCLEUS MAX CHORD,NUCLEAR AVG DIAMETER,NUCLEAR MED DIAMETER,NUCLEAR AREA,NUCLEAR INTENSITY,CELL INTENSITY,CELL DXA,CELL AREA,CELL FORM FACTOR,CELL FIBER LENGTH,CELL END NODES,CELL PARIEMETER,CELL AVG  DIAMETER,CELL MED DIAMETER,CELL FRMI,CELL LENGTH,CELL CROSSING POINTS,CELL BRANCH NODES,Field,CHRONO_ORDER,ER AREA,ER INTENSITY,ER FORM FACTOR,ER COUNT,ER DxA,LYSO AREA,LYSO DxA,LYSO FORM FACTOR,LYSO INTENSITY,LYSO COUNT
84,B,3,2,100.028,1284444.595,0.89,49.0,2674884.454,564.574,412305.873,1.012,62789.276,114.0,612681.827,0.852,1735.0,71.484,1.01,25.075,21.478,23.059,346.455,1768.43,12647.73,26128246.004,2065.845,0.489,109.333,2,230.356,21.478,23.059,1.14,99.668,0,0,12,1,,,,,,,,,,
85,B,3,3,66.862,856848.747,0.902,32.0,1767654.552,398.529,292509.165,1.03,56120.642,98.0,453103.613,0.91,2248.0,51.808,0.973,19.33,19.992,23.069,194.459,2330.078,14302.047,19143290.955,1338.5,0.477,113.4,4,187.698,19.992,23.069,0.869,76.584,0,2,12,1,,,,,,,,,,
86,B,3,4,51.651,705178.69,0.893,24.0,1538808.959,524.964,413518.677,1.137,24692.074,46.0,553112.025,0.801,3319.5,50.468,1.073,19.778,18.345,21.655,162.454,3404.737,15253.21,19151673.903,1255.583,0.509,97.958,3,176.077,18.345,21.655,0.879,73.215,0,1,12,1,,,,,,,,,,
87,B,3,5,59.468,887776.282,0.9,33.0,1629112.717,518.838,375775.024,1.058,68953.422,124.0,311825.521,0.775,1426.0,59.409,1.077,20.929,21.15,17.435,217.591,1433.083,10498.197,24691625.379,2351.987,0.432,144.819,3,261.699,21.15,17.435,1.127,107.047,0,1,12,1,,,,,,,,,,
88,B,3,6,92.318,841826.698,0.859,33.0,2383034.716,296.494,253830.928,1.003,33194.785,54.0,289247.311,0.927,1364.5,53.719,1.007,18.955,14.226,13.421,212.943,1358.331,10093.916,12872062.236,1275.23,0.374,97.531,2,206.939,14.226,13.421,1.245,87.865,0,0,12,1,,,,,,,,,,
89,B,3,7,120.942,1114065.631,0.906,52.0,2630025.795,303.36,218594.639,0.868,51470.768,86.0,494558.033,0.725,2609.0,56.265,1.259,23.366,14.378,14.201,182.628,2708.002,10862.598,14389281.861,1324.663,0.398,111.597,4,204.544,14.378,14.201,1.326,91.636,0,2,12,1,,,,,,,,,,
90,B,3,1,42.99,348659.82,0.823,14.0,1009477.598,621.19,386408.241,1.058,38147.102,83.0,340129.221,0.869,1325.5,61.634,0.966,21.858,18.022,16.101,262.588,1295.298,10506.083,21335509.556,2030.777,0.353,141.847,3,268.711,18.022,16.101,0.966,109.865,0,1,13,1,,,,,,,,,,
91,B,3,2,12.041,246273.483,0.953,10.0,297796.832,548.202,339057.005,1.171,42336.099,95.0,317620.935,0.936,1268.0,58.645,0.978,21.618,21.352,20.453,256.25,1239.496,9271.567,23557637.487,2540.847,0.341,188.533,6,306.096,21.352,20.453,1.152,131.353,0,2,13,1,,,,,,,,,,
92,B,3,3,29.47,410425.379,0.85,14.0,829433.282,381.629,264887.919,1.156,29100.421,60.0,313282.534,0.859,1526.5,55.18,1.007,21.397,15.094,16.089,208.084,1505.555,11201.431,14130585.984,1261.498,0.312,120.388,3,225.469,15.094,16.089,1.46,99.948,0,1,13,1,,,,,,,,,,
93,B,3,4,81.332,1091756.219,0.849,39.0,2250576.761,621.929,382350.068,1.119,43310.007,96.0,332751.626,0.705,1859.5,55.37,1.01,17.882,15.258,13.508,171.96,1935.052,11328.168,23962224.38,2115.278,0.272,162.091,3,312.868,15.258,13.508,0.991,135.077,0,1,13,1,,,,,,,,,,
94,B,3,5,14.365,381005.545,1.089,13.0,436248.567,719.317,469389.859,1.393,38820.549,89.0,331630.506,0.859,1283.0,61.791,1.015,23.512,15.873,13.153,261.109,1270.085,15374.863,27294471.552,1775.266,0.353,159.504,4,251.222,15.873,13.153,0.851,86.473,0,0,13,1,,,,,,,,,,
95,B,3,6,11.725,138577.0,1.247,6.0,272815.194,528.133,300082.591,1.294,67950.978,155.0,325825.48,0.823,1550.0,58.022,1.072,22.964,15.076,12.191,220.443,1478.051,9970.418,20928022.897,2099.011,0.279,189.103,4,307.258,15.076,12.191,0.783,112.745,0,2,13,1,,,,,,,,,,
96,B,3,7,38.659,450058.307,0.866,15.0,1104287.914,519.788,332126.951,1.226,25077.765,56.0,556049.078,0.844,2928.0,51.693,0.908,18.507,18.561,15.208,179.46,3098.464,16909.903,19474233.409,1151.647,0.556,119.095,5,161.384,18.561,15.208,0.825,62.01,0,1,13,1,,,,,,,,,,
97,B,3,8,10.035,108679.83,0.892,5.0,219772.587,493.171,303777.092,1.322,24544.731,56.0,280125.293,0.882,1296.0,56.678,1.035,21.618,16.101,14.721,225.407,1242.753,10254.551,16194223.02,1579.223,0.392,130.671,3,225.043,16.101,14.721,0.879,86.879,0,1,13,1,,,,,,,,,,
98,B,3,9,12.57,88285.158,0.952,4.0,273707.633,386.276,229032.341,1.317,23724.877,54.0,312248.239,0.933,1688.0,50.953,0.923,18.437,15.009,15.98,192.769,1619.809,12514.231,13576572.542,1084.891,0.454,78.103,2,173.358,15.009,15.98,0.979,75.161,0,0,13,1,,,,,,,,,,
99,B,3,10,21.442,413212.524,0.936,15.0,601579.1,483.981,296126.031,1.251,92408.302,207.0,275944.91,0.93,1118.0,58.262,0.946,20.486,17.814,18.845,251.286,1098.132,12563.098,29191283.862,2323.574,0.375,136.661,2,278.927,17.814,18.845,1.337,127.598,0,0,13,1,,,,,,,,,,
100,B,3,1,170.904,1176154.566,0.807,60.0,3655459.027,221.182,153065.49,0.824,28950.877,52.0,257108.627,0.931,1429.0,49.61,0.977,18.035,13.208,13.271,182.311,1410.271,7095.373,9552616.69,1346.316,0.346,110.01,2,221.251,13.208,13.271,1.032,103.693,0,0,14,1,,,,,,,,,,
101,B,3,2,17.851,214305.374,0.926,9.0,431941.538,642.843,365281.445,1.299,78546.715,191.0,311601.065,0.806,1121.0,65.84,1.148,25.102,16.988,18.897,278.009,1120.83,8438.833,26368362.905,3124.646,0.25,272.744,8,395.988,16.988,18.897,1.369,170.754,0,2,14,1,,,,,,,,,,
102,B,3,3,189.917,1463387.136,0.793,63.0,4719418.817,406.345,296238.312,0.943,19377.354,39.0,346055.083,0.888,1669.0,54.006,1.035,20.271,12.793,13.549,206.183,1678.387,7915.811,12928924.724,1633.304,0.271,138.913,2,275.178,12.793,13.549,1.157,129.021,0,0,14,1,,,,,,,,,,
103,B,3,4,2.429,51818.524,0.921,2.0,64908.17,442.787,249001.469,1.317,29403.527,72.0,278604.165,0.776,1558.0,53.694,1.126,21.752,20.606,22.184,177.981,1565.361,7635.165,11401963.265,1493.349,0.538,116.24,4,186.8,20.606,22.184,0.889,73.642,0,2,14,1,,,,,,,,,,
104,B,3,5,69.819,750906.349,0.8,29.0,1843346.774,474.686,301313.986,1.265,13369.39,30.0,293430.546,0.797,1798.0,50.125,1.048,18.997,10.928,8.3,159.391,1840.954,10818.844,15687775.024,1450.042,0.227,192.766,7,283.261,10.928,8.3,0.867,88.704,0,3,14,1,,,,,,,,,,
105,B,3,6,33.695,356705.972,0.881,12.0,963736.85,884.095,524884.165,1.154,83323.803,196.0,354151.044,0.964,1321.0,58.941,0.993,20.061,21.828,24.326,266.39,1329.444,13014.418,36553810.115,2808.717,0.322,274.08,9,331.306,21.828,24.326,0.992,124.807,0,5,14,1,,,,,,,,,,
106,B,3,7,11.83,203613.538,0.934,7.0,334254.059,524.753,316534.988,1.273,39390.285,96.0,317291.169,0.879,1495.0,54.251,1.029,20.778,20.518,18.958,205.761,1542.041,12764.806,23678895.538,1855.014,0.507,150.72,5,214.408,20.518,18.958,0.843,86.402,0,1,14,1,,,,,,,,,,
107,B,3,8,68.024,884207.886,0.871,33.0,1812899.488,484.192,320409.794,1.13,20728.539,45.0,313638.39,0.868,1477.0,55.167,1.058,21.002,14.682,14.761,210.197,1492.117,16182.834,20394105.44,1260.231,0.417,92.001,2,194.828,14.682,14.761,1.223,85.577,0,0,14,1,,,,,,,,,,
108,B,3,9,75.206,694914.017,0.835,25.0,2174042.167,302.831,220121.049,0.882,13988.072,25.0,308251.117,0.873,1724.0,50.502,1.045,19.054,14.352,14.352,177.136,1740.197,13271.136,13316955.706,1003.453,0.39,110.354,4,179.847,14.352,14.352,0.911,68.824,0,2,14,1,,,,,,,,,,
109,B,3,10,6.654,95626.84,0.946,3.0,210217.394,694.072,379993.644,1.311,135533.27,330.0,305530.282,0.768,1472.0,56.89,1.095,21.415,21.458,20.879,197.733,1545.166,9560.041,40784587.889,4266.152,0.166,433.196,14,568.312,21.458,20.879,0.681,134.451,2,4,14,1,,,,,,,,,,
110,B,3,11,143.758,1725202.858,0.882,70.0,3553966.562,488.417,306189.287,1.059,35214.856,76.0,294542.16,0.89,1536.0,51.88,1.05,20.003,16.401,16.72,190.656,1544.888,11237.616,18729530.71,1666.682,0.407,113.946,3,226.855,16.401,16.72,1.377,101.094,0,1,14,1,,,,,,,,,,
111,B,3,12,217.591,2229367.213,0.832,87.0,5734935.932,538.273,357153.163,0.935,33828.322,71.0,270233.892,0.858,1345.0,53.302,1.004,19.849,21.116,22.645,193.93,1393.458,13003.341,23740921.898,1825.756,0.553,113.464,3,203.654,21.116,22.645,1.138,87.168,0,1,14,1,,,,,,,,,,
112,B,3,1,57.989,1045483.24,0.858,32.0,1898052.472,550.315,271359.449,1.06,35203.463,93.0,315178.531,0.929,1460.0,54.793,0.968,19.28,26.672,28.397,221.921,1420.226,9279.016,16580534.401,1786.885,0.655,124.945,5,185.127,26.672,28.397,0.933,70.592,0,1,15,1,,,,,,,,,,
113,B,3,2,196.571,2624511.899,0.871,89.0,5994390.314,512.606,287481.762,1.077,32500.888,83.0,296720.814,0.859,1609.0,51.914,0.989,19.564,16.063,15.967,184.213,1610.751,10031.453,17688764.511,1763.33,0.369,144.379,4,245.036,16.063,15.967,1.069,106.104,0,2,15,1,,,,,,,,,,
114,B,3,3,78.903,1223665.084,0.931,44.0,2242600.37,596.579,302713.327,0.995,41441.107,103.0,311101.134,0.519,1269.0,78.059,1.169,22.26,24.056,26.75,251.603,1236.479,9302.774,23397171.376,2515.075,0.463,149.921,4,261.155,24.056,26.75,0.856,108.879,0,0,15,1,,,,,,,,,,
115,B,3,4,1.479,25340.786,0.761,1.0,37473.249,583.164,271768.54,1.284,33609.496,93.0,314144.658,0.917,1314.0,57.981,0.973,21.74,30.37,13.528,245.371,1280.287,8887.526,17068516.757,1920.503,0.41,190.838,7,242.555,30.37,13.528,0.617,84.625,0,1,15,1,,,,,,,,,,
116,B,3,5,23.132,381310.713,0.879,10.0,887511.426,672.947,409739.147,1.252,16423.192,45.0,309436.67,0.818,1512.0,56.173,1.106,22.766,13.444,9.665,205.444,1506.187,16888.57,23484806.478,1390.574,0.27,162.804,5,254.42,13.444,9.665,1.254,89.346,0,3,15,1,,,,,,,,,,
117,B,3,6,196.571,2390553.488,0.772,79.0,5929842.33,463.067,258235.557,1.179,25332.466,65.0,309186.652,0.877,1666.0,52.723,1.028,20.387,13.326,13.363,193.93,1594.318,10396.549,16394309.98,1576.899,0.309,148.624,4,253.206,13.326,13.363,0.833,101.187,0,2,15,1,,,,,,,,,,
118,B,3,7,152.947,2553514.175,0.907,82.0,4734372.795,710.973,417311.728,1.053,25245.577,59.0,415887.987,0.919,1885.5,55.478,0.918,19.229,22.14,23.725,225.196,1846.783,10942.688,26242162.268,2398.146,0.374,166.893,4,283.888,22.14,23.725,0.853,121.943,0,2,15,1,,,,,,,,,,
119,B,3,8,6.549,104814.483,0.9,3.0,217297.122,645.484,332699.024,1.241,48987.009,135.0,322898.039,0.885,1418.0,56.919,0.983,21.632,23.261,24.008,228.048,1415.923,11105.404,20264022.922,1824.699,0.518,158.419,6,210.46,23.261,24.008,1.171,80.445,0,2,15,1,,,,,,,,,,
120,B,3,9,131.716,2204122.146,0.87,61.0,4800824.381,120.52,70788.719,1.06,19197.451,46.0,333072.731,0.835,1663.0,53.537,1.022,20.702,19.839,21.878,190.55,1747.951,16223.837,20216146.616,1246.077,0.582,131.682,7,164.067,19.839,21.878,1.06,60.967,0,1,15,1,,,,,,,,,,
121,B,3,10,142.596,2038816.849,0.82,56.0,5154025.525,440.78,277705.071,1.2,14939.469,38.0,295690.955,0.832,1718.0,49.986,0.977,19.41,14.625,15.657,165.517,1786.47,13211.749,16097230.458,1218.403,0.418,92.372,2,191.418,14.625,15.657,1.031,84.866,0,0,15,1,,,,,,,,,,
122,B,3,11,76.474,1501456.639,0.952,46.0,2537989.972,627.633,352410.424,0.983,36866.982,90.0,324883.079,0.867,1261.0,60.958,1.012,21.493,19.511,21.815,256.356,1267.314,11606.425,30377741.126,2617.321,0.285,184.02,4,339.612,19.511,21.815,0.906,149.318,0,2,15,1,,,,,,,,,,
123,B,3,1,11.936,150931.365,0.811,5.0,373138.796,404.339,192744.222,1.28,56567.524,149.0,293051.346,0.943,1302.0,55.145,0.98,20.611,14.951,14.926,228.153,1284.449,8010.365,17237747.129,2151.93,0.232,198.758,5,341.499,14.951,14.926,0.854,103.417,0,3,16,1,,,,,,,,,,
124,B,3,2,176.608,2898779.034,0.906,99.0,5312398.118,345.821,184054.429,0.984,47125.738,105.0,270619.006,0.891,1350.0,52.865,0.97,19.002,18.152,19.33,198.05,1366.419,13176.298,19696291.861,1494.827,0.475,136.849,5,198.823,18.152,19.33,1.202,77.631,0,1,16,1,,,,,,,,,,
125,B,3,3,1.373,25551.846,0.951,1.0,35086.405,543.238,284468.236,1.373,60195.55,162.0,259362.804,0.915,1482.0,49.839,0.989,18.239,17.925,15.63,180.938,1433.432,9762.114,18980170.236,1944.269,0.377,166.923,5,254.51,17.925,15.63,1.015,105.054,0,3,16,1,,,,,,,,,,
126,B,3,4,72.249,1035272.9,0.908,32.0,2306051.949,536.477,328667.68,1.19,16645.712,41.0,326424.277,0.802,1765.0,53.38,1.186,20.74,14.446,14.352,181.889,1794.635,12126.308,16360431.309,1349.168,0.343,124.306,3,222.464,14.446,14.352,0.882,79.187,0,1,16,1,,,,,,,,,,
127,B,3,5,172.488,2245596.435,0.855,80.0,4938870.827,235.864,118392.825,0.928,39952.348,95.0,284265.855,0.892,1523.0,51.243,1.027,19.258,21.116,20.205,186.325,1525.643,13690.392,18051284.244,1318.537,0.51,107.456,4,180.313,21.116,20.205,0.81,71.602,0,0,16,1,,,,,,,,,,
128,B,3,6,30.104,516714.828,0.916,14.0,1092469.25,433.808,281506.994,1.122,27220.827,62.0,299716.912,0.847,2119.0,44.933,1.034,16.498,15.502,15.502,136.153,2201.33,11356.696,18520146.709,1630.769,0.344,129.267,4,244.204,15.502,15.502,1.264,105.663,0,2,16,1,,,,,,,,,,
129,B,3,7,140.061,1905622.227,0.879,60.0,4587026.456,395.149,241592.926,1.106,19769.571,47.0,288757.098,0.855,1297.5,56.27,1.016,20.401,13.82,12.635,215.478,1340.075,12373.715,17231399.605,1392.581,0.361,122.195,3,220.265,13.82,12.635,0.915,93.697,0,1,16,1,,,,,,,,,,
130,B,3,8,12.253,59136.274,0.842,2.0,370660.902,349.307,194577.372,1.311,19202.427,50.0,286355.36,0.773,1525.5,55.557,1.171,22.562,13.975,11.871,189.917,1507.795,9741.964,12509679.713,1284.102,0.322,120.629,3,223.763,13.975,11.871,0.855,95.339,0,1,16,1,,,,,,,,,,
131,B,3,9,92.846,1354235.849,0.85,48.0,2635101.68,344.765,232475.451,0.621,13803.441,27.0,291098.945,0.841,1473.5,54.315,1.112,21.141,19.854,22.928,197.522,1473.757,12186.584,14929261.544,1225.057,0.551,102.92,4,167.127,19.854,22.928,0.83,70.128,0,0,16,1,,,,,,,,,,
132,B,3,10,12.464,192884.232,0.945,7.0,348479.636,276.319,132679.137,1.123,26697.57,67.0,503145.897,0.796,2144.0,60.348,1.103,23.12,26.243,27.674,230.583,2182.061,11304.478,14898203.737,1317.903,0.378,128.413,5,209.322,26.243,27.674,0.879,64.901,0,1,16,1,,,,,,,,,,
133,B,3,1,14.154,82818.568,0.93,3.0,383567.203,436.238,242684.26,1.349,33275.841,79.0,305035.739,0.873,1441.0,56.224,0.999,21.684,13.555,14.033,219.492,1389.735,10792.999,14194484.363,1315.157,0.35,105.707,2,217.225,13.555,14.033,1.376,99.153,0,0,17,1,,,,,,,,,,
134,B,3,2,1.268,25574.417,1.033,1.0,32416.059,366.313,184468.38,1.388,34000.979,82.0,420223.536,0.93,2056.0,53.65,0.916,20.311,20.156,20.419,213.049,1972.428,10092.554,13728489.554,1360.259,0.617,116.768,4,166.446,20.156,20.419,0.901,57.847,0,2,17,1,,,,,,,,,,
135,B,3,3,3.274,61707.212,0.964,2.0,101587.952,333.886,206163.552,1.377,24719.323,59.0,302440.81,0.871,1474.0,55.958,1.012,21.381,21.021,22.338,217.063,1393.334,9852.956,13191304.962,1338.817,0.63,94.579,3,163.399,21.021,22.338,1.126,56.741,0,1,17,1,,,,,,,,,,
136,B,3,4,12.57,96017.634,0.866,3.0,388481.268,416.38,262827.144,1.31,24182.3,57.0,433120.014,0.833,2217.0,55.953,1.066,21.942,12.569,13.753,207.556,2086.76,12197.7,13590058.099,1114.149,0.363,98.73,2,196.521,12.569,13.753,1.158,91.039,0,0,17,1,,,,,,,,,,
137,B,3,5,65.383,660833.363,0.868,27.0,1597386.188,342.864,257175.066,0.943,20199.694,43.0,314447.912,0.805,2156.0,48.85,1.124,19.779,9.084,9.373,152.947,2055.923,9724.325,10991502.055,1130.31,0.213,129.17,2,258.158,9.084,9.373,1.82,123.659,0,0,17,1,,,,,,,,,,
138,B,3,6,27.252,113827.443,0.89,4.0,891347.466,768.962,534995.376,1.305,53189.562,121.0,318227.548,0.895,1447.0,56.406,0.961,20.674,27.131,26.768,226.569,1404.55,11251.181,33734598.552,2998.316,0.427,225.594,6,297.032,27.131,26.768,1.333,103.665,0,2,17,1,,,,,,,,,,
139,B,3,7,80.171,916256.742,0.838,32.0,2247228.821,322.584,256239.32,1.147,24912.523,49.0,310130.531,0.848,1663.0,53.42,1.069,20.575,17.978,18.507,192.663,1609.706,11188.731,14671205.235,1311.248,0.535,113.992,4,175.535,17.978,18.507,0.802,62.054,0,0,17,1,,,,,,,,,,
140,B,3,8,241.145,2486361.753,0.852,107.0,5710768.147,398.107,238111.58,0.925,58244.723,119.0,292975.401,0.911,1279.0,56.605,0.958,20.763,17.978,19.201,232.378,1260.768,9958.262,15890406.74,1595.701,0.447,96.483,2,211.716,17.978,19.201,0.975,91.61,0,0,17,1,,,,,,,,,,
141,B,3,9,92.423,1076415.968,0.917,42.0,2429349.649,466.341,342044.548,1.042,40104.776,84.0,315102.586,0.812,1452.0,58.368,1.12,23.107,22.142,21.585,220.02,1432.153,12736.116,23703700.146,1861.14,0.506,98.973,2,215.078,22.142,21.585,1.274,90.85,0,0,17,1,,,,,,,,,,
142,B,3,10,120.626,904031.997,0.858,41.0,2759566.132,246.638,180348.626,0.84,21166.962,37.0,274582.432,0.887,1545.0,50.913,0.979,19.515,11.302,13.197,183.051,1500.033,8095.659,9638876.534,1190.623,0.276,123.969,3,232.691,11.302,13.197,1.272,106.45,0,1,17,1,,,,,,,,,,
143,B,3,1,13.203,92399.316,0.969,4.0,315264.406,252.764,142161.024,1.224,93206.618,184.0,340072.71,0.811,1482.5,59.106,1.125,23.893,12.983,14.439,225.407,1508.704,10169.978,22239577.316,2186.787,0.212,205.691,4,360.091,12.983,14.439,1.059,158.719,0,0,18,1,,,,,,,,,,
144,B,3,2,23.66,299996.535,0.904,12.0,593393.04,270.404,167444.332,1.132,57563.422,109.0,322435.712,0.908,1481.0,54.859,1.026,20.287,15.54,13.361,217.485,1482.564,14786.285,16669355.374,1127.353,0.483,109.306,4,171.188,15.54,13.361,1.189,71.607,0,2,18,1,,,,,,,,,,
145,B,3,3,70.875,582792.663,0.899,27.0,1565031.709,251.074,198273.035,1.023,35685.618,60.0,273369.628,0.868,1638.0,48.329,0.958,16.821,18.528,19.306,161.397,1693.767,11043.816,13790605.908,1248.717,0.565,94.391,3,166.696,18.528,19.306,0.803,63.351,0,1,18,1,,,,,,,,,,
146,B,3,4,118.619,978367.952,0.886,34.0,3726980.689,330.928,284605.55,0.966,27152.347,47.0,293580.43,0.677,1698.0,56.231,1.154,20.462,14.396,16.344,170.27,1724.205,15026.661,18398994.707,1224.423,0.415,103.147,3,192.594,14.396,16.344,1.124,81.404,0,1,18,1,,,,,,,,,,
147,B,3,5,60.841,476323.702,0.822,21.0,1441926.777,222.344,151792.373,0.976,39492.487,69.0,333102.729,0.961,1736.0,50.008,0.965,17.733,15.929,17.578,191.29,1741.352,11221.798,11790380.418,1050.668,0.512,76.25,2,160.632,15.929,17.578,1.05,71.2,0,0,18,1,,,,,,,,,,
148,B,3,6,171.854,1378860.148,0.849,57.0,4285983.086,207.556,154753.826,1.017,45204.198,80.0,296642.967,0.877,1302.0,56.753,1.049,20.879,11.482,8.74,224.668,1320.363,16718.386,19156547.831,1145.837,0.443,113.897,4,180.196,11.482,8.74,1.036,63.428,0,2,18,1,,,,,,,,,,
149,B,3,7,76.051,1010753.278,0.917,42.0,1932034.762,344.343,271203.227,0.997,38565.899,65.0,298697.721,0.827,1332.0,58.226,1.087,21.334,18.644,19.592,222.978,1339.586,11506.261,18456563.731,1604.045,0.409,137.926,6,221.877,18.644,19.592,1.255,82.759,0,0,18,1,,,,,,,,,,
150,B,3,8,120.731,1200589.735,0.819,37.0,4326350.714,369.271,331829.506,0.945,28104.827,47.0,264721.24,0.722,2126.0,46.78,1.314,19.651,10.209,8.258,125.801,2104.281,15518.926,18632913.017,1200.657,0.257,163.707,6,242.208,10.209,8.258,0.723,84.16,0,2,18,1,,,,,,,,,,
151,B,3,1,13.837,141639.926,0.871,5.0,399223.175,365.574,227666.378,1.183,50772.617,107.0,286067.633,0.622,1250.0,67.13,1.136,21.703,22.754,21.115,223.189,1281.728,9252.782,21401786.436,2313.011,0.396,167.03,4,270.843,22.754,21.115,0.71,78.735,0,2,19,1,,,,,,,,,,
152,B,3,2,63.376,678864.926,0.952,29.0,1597288.695,350.152,240983.461,0.985,31697.282,62.0,311782.954,0.911,1624.0,51.01,1.013,18.949,13.912,9.088,188.543,1653.64,12247.647,17306812.127,1413.072,0.314,134.051,3,237.642,13.912,9.088,0.972,102.376,0,1,19,1,,,,,,,,,,
153,B,3,3,33.061,419960.122,0.935,15.0,886145.568,529.929,308944.873,1.158,96904.755,208.0,521407.36,0.374,1631.5,103.316,1.326,25.739,16.796,15.988,317.514,1642.158,9525.137,31114884.87,3266.608,0.19,291.743,6,465.04,16.796,15.988,1.01,154.9,0,4,19,1,,,,,,,,,,
154,B,3,4,158.334,2641713.674,0.857,69.0,6185999.684,682.348,582231.795,0.966,20951.955,38.0,336448.134,0.936,1464.0,54.685,0.977,19.696,19.726,22.753,222.661,1511.034,26654.175,43694844.392,1639.325,0.502,103.223,3,202.514,19.726,22.753,0.989,81.179,0,1,19,1,,,,,,,,,,
155,B,3,5,22.815,248745.203,0.838,9.0,633799.961,337.899,269820.469,1.141,21894.649,44.0,300826.308,0.932,1677.0,48.851,0.995,17.732,14.011,13.975,176.925,1700.309,10358.533,14852902.29,1433.881,0.334,133.251,4,232.14,14.011,13.975,0.814,95.542,0,0,19,1,,,,,,,,,,
156,B,3,6,352.793,2437621.715,0.708,99.0,9083766.794,439.618,306371.492,0.883,48605.293,87.0,462581.381,0.884,1948.0,57.97,1.004,21.945,13.476,12.35,236.498,1955.964,12310.268,20122012.098,1634.571,0.291,154.537,4,265.614,13.476,12.35,0.85,120.597,0,0,19,1,,,,,,,,,,
157,B,3,1,29.787,515416.833,0.906,17.0,880875.224,350.892,201677.168,1.202,47017.895,115.0,291203.832,0.934,1452.0,51.533,0.971,18.109,14.241,13.928,197.31,1475.866,10753.94,17455405.494,1623.164,0.307,137.681,3,257.578,14.241,13.928,1.119,117.39,0,1,20,1,,,,,,,,,,
158,B,3,2,147.032,1348690.063,0.833,58.0,3510648.149,350.469,244373.018,0.809,32270.77,57.0,279729.088,0.897,1246.0,56.276,1.051,20.763,17.03,18.971,226.147,1236.937,8307.308,15240820.569,1834.628,0.341,161.608,5,260.134,17.03,18.971,0.921,103.889,0,1,20,1,,,,,,,,,,
159,B,3,3,19.013,210643.642,0.931,7.0,570464.571,415.112,264962.28,1.353,20693.359,51.0,320205.301,0.822,1775.0,52.259,1.04,20.424,21.477,12.174,178.615,1792.717,10321.143,12064010.099,1168.864,0.472,136.479,6,176.374,21.477,12.174,0.677,66.742,0,2,20,1,,,,,,,,,,
160,B,3,4,29.575,391080.022,0.895,12.0,982907.653,671.151,442095.844,1.255,58231.815,141.0,329727.326,0.953,1416.0,55.467,0.997,20.155,30.367,32.662,233.223,1413.783,10320.083,27443730.471,2659.255,0.496,151.777,4,259.532,30.367,32.662,1.479,103.719,0,2,20,1,,,,,,,,,,
161,B,3,5,165.939,2042925.055,0.839,69.0,5190356.951,489.262,335886.623,0.884,25164.371,47.0,482326.686,0.952,1749.5,60.268,1.026,21.732,18.896,13.735,275.052,1753.586,11417.777,21728877.428,1903.074,0.366,139.668,3,255.752,18.896,13.735,0.86,106.3,0,1,20,1,,,,,,,,,,
162,B,3,6,58.834,1049681.116,0.898,34.0,1809836.951,229.738,151122.489,0.997,20441.668,44.0,277232.181,0.377,1134.0,89.402,1.472,22.58,19.15,16.842,239.667,1156.74,12662.856,20600702.484,1626.861,0.459,131.996,4,211.061,19.15,16.842,0.832,87.86,0,2,20,1,,,,,,,,,,
163,B,3,7,1.584,47500.733,1.032,1.0,75260.103,524.753,329273.448,1.353,15960.611,41.0,291756.998,0.924,1708.0,47.837,0.938,17.659,12.138,8.515,168.263,1733.933,18207.937,20001719.052,1098.516,0.3,125.858,4,214.671,12.138,8.515,1.039,83.685,0,0,20,1,,,,,,,,,,
164,B,3,8,136.681,1678889.155,0.907,67.0,3454043.602,467.081,279102.722,0.878,59954.523,120.0,312502.271,0.916,1162.0,60.487,0.989,19.886,25.608,26.278,266.813,1171.242,10394.819,25287330.373,2432.686,0.454,160.729,5,259.46,25.608,26.278,0.653,93.765,0,3,20,1,,,,,,,,,,
165,B,3,9,52.285,689062.282,0.872,22.0,1583198.742,619.922,398806.478,1.324,24337.646,58.0,389352.054,0.8,1597.0,61.163,1.14,22.604,21.15,22.626,238.082,1635.367,11725.874,21018431.542,1792.483,0.467,145.279,5,219.682,21.15,22.626,0.76,90.061,0,1,20,1,,,,,,,,,,
166,B,5,1,241.04,3095881.079,0.889,119.0,6412089.268,294.487,171446.1,1.063,82182.303,165.0,307371.354,0.881,1216.5,60.113,1.007,22.577,32.656,36.762,253.293,1213.503,8669.264,27157054.429,3132.568,0.477,209.464,6,287.357,32.656,36.762,0.86,104.725,0,4,1,3,,,,,,,,,,
167,B,5,2,282.445,3178468.138,0.821,119.0,7539981.45,147.138,78165.996,1.14,94902.095,194.0,354718.576,0.941,1239.0,62.793,0.943,22.028,18.528,18.537,295.121,1201.944,9145.892,20401995.852,2230.728,0.381,189.989,6,271.328,18.528,18.537,1.012,86.294,0,2,1,3,,,,,,,,,,
