,Row,Col,Target,TMRE AREA,TMRE INTENSITY,TMRE FORM FACTOR,TMRE COUNT,TMRE DxA,MITOTRECKER AREA,MITOTRACKER DxA,MITOTRACKER FORM FACTOR,MITOTRACKER INTENSITY,MITOTRACKER COUNT,NUCLEAR DXA,NUC FORM FACTOR,NUC MEDIAN DENSITY,NUCLEAR PARIMETER,NUCLEAR WRMI,NUCLEUS MAX CHORD,NUCLEAR AVG DIAMETER,NUCLEAR MED DIAMETER,NUCLEAR AREA,NUCLEAR INTENSITY,CELL INTENSITY,CELL DXA,CELL AREA,CELL FORM FACTOR,CELL FIBER LENGTH,CELL END NODES,CELL PARIEMETER,CELL AVG  DIAMETER,CELL MED DIAMETER,CELL FRMI,CELL LENGTH,CELL CROSSING POINTS,CELL BRANCH NODES,Field,CHRONO_ORDER
296,B,5,10,4.225,49003.427,0.92,2,104844.208,861.279,2172289.189,1.194,93207.812,53,305851.282,0.819,1512.0,55.654,1.045,20.508,30.056,31.483,201.747,1516.016,12712.852,24596345.446,1934.762,0.602,162.48,6,200.983,30.056,31.483,0.901,68.314,0,4,9,3
297,B,5,11,12.886,252936.987,1.024,8,407163.971,982.116,3015546.878,1.127,15157.504,8,310777.811,0.806,1984.0,50.045,1.075,19.951,10.251,7.631,160.658,1934.406,17409.169,21078979.235,1210.798,0.218,167.747,6,263.908,10.251,7.631,1.323,111.023,0,2,9,3
298,B,5,12,3.38,38183.531,0.863,1,129062.272,448.49,1099490.566,1.327,59668.626,34,325174.503,0.902,1787.5,50.898,0.968,18.713,14.629,13.602,185.903,1749.164,13165.799,22961160.996,1744.001,0.218,182.334,4,316.861,14.629,13.602,0.786,129.003,0,2,9,3
299,B,5,13,2.007,27833.789,0.992,1,55859.774,1124.184,2758764.954,1.324,109491.483,63,525088.869,0.484,1858.0,86.077,1.169,23.085,22.332,24.597,285.192,1841.178,13048.591,26158339.652,2004.687,0.462,198.885,8,233.634,22.332,24.597,0.994,78.303,0,6,9,3
300,B,5,14,4.859,71834.051,0.987,3,115255.187,589.608,1521449.652,1.401,84940.392,49,262186.097,0.941,1430.0,49.876,0.946,17.701,22.91,24.653,186.325,1407.142,12660.662,18889397.391,1491.976,0.658,70.544,2,168.764,22.91,24.653,1.086,65.516,0,0,9,3
301,B,5,1,24.505,452947.64,0.915,13,842887.151,584.221,1551355.073,0.887,49794.661,27,420008.586,0.716,2147.0,57.762,1.164,21.435,16.377,18.716,190.233,2207.858,13338.943,15208173.821,1140.133,0.511,94.189,3,167.429,16.377,18.716,1.037,73.674,0,1,10,3
302,B,5,2,41.3,711678.748,0.897,21,1396475.235,379.305,885378.614,1.072,126012.292,74,324947.617,0.361,1428.5,88.66,1.301,19.849,18.152,17.305,225.618,1440.253,10444.553,11289275.438,1080.877,0.497,143.371,8,165.247,18.152,17.305,1.05,55.727,0,4,10,3
303,B,5,3,24.611,666365.445,0.997,20,816578.949,634.288,1601642.834,0.962,95676.806,52,600415.94,0.912,2356.0,58.809,0.956,20.732,16.571,17.0,250.969,2392.393,12114.752,20342434.817,1679.146,0.558,110.341,3,194.496,16.571,17.0,1.09,79.863,0,1,10,3
304,B,5,4,34.012,747982.087,0.944,21,1205164.999,612.74,1455369.344,1.022,196390.144,112,358144.257,0.768,1412.5,64.89,1.2,25.371,17.466,15.441,257.306,1391.898,11914.375,23354774.766,1960.218,0.384,154.279,4,253.342,17.466,15.441,1.232,104.277,0,0,10,3
305,B,5,5,81.016,1640904.306,0.862,41,3237148.072,474.369,1567428.165,1.012,56214.306,31,356521.305,0.846,2189.0,48.695,1.029,18.669,20.218,21.858,159.602,2233.818,18298.834,19396083.151,1059.963,0.646,64.73,2,143.614,20.218,21.858,1.005,57.781,0,0,10,3
306,B,5,6,6.126,101412.192,0.934,3,209526.385,847.442,2958450.745,1.419,18696.453,11,369496.474,0.898,1943.0,52.226,0.976,18.821,18.248,18.572,194.881,1896.01,10660.224,13074021.216,1226.43,0.535,99.604,4,169.772,18.248,18.572,0.756,67.133,0,0,10,3
