,Row,Col,Target,TMRE AREA,TMRE INTENSITY,TMRE FORM FACTOR,TMRE COUNT,TMRE DxA,MITOTRECKER AREA,MITOTRACKER DxA,MITOTRACKER FORM FACTOR,MITOTRACKER INTENSITY,MITOTRACKER COUNT,NUCLEAR DXA,NUC FORM FACTOR,NUC MEDIAN DENSITY,NUCLEAR PARIMETER,NUCLEAR WRMI,NUCLEUS MAX CHORD,NUCLEAR AVG DIAMETER,NUCLEAR MED DIAMETER,NUCLEAR AREA,NUCLEAR INTENSITY,CELL INTENSITY,CELL DXA,CELL AREA,CELL FORM FACTOR,CELL FIBER LENGTH,CELL END NODES,CELL PARIEMETER,CELL AVG  DIAMETER,CELL MED DIAMETER,CELL FRMI,CELL LENGTH,CELL CROSSING POINTS,CELL BRANCH NODES,Field,CHRONO_ORDER
674,B,6,5,283.713,3223751.974,0.9,147,6146782.54,975.99,1203355.088,0.965,123398.792,121,575215.444,0.804,2062.0,65.98,1.092,24.635,27.3,32.042,278.643,2064.346,8924.49,25711144.156,2880.965,0.346,355.159,14,323.288,27.3,32.042,0.742,100.009,1,9,16,4
675,B,6,6,286.987,3409659.494,0.839,144,6722000.202,695.445,1046168.787,0.93,67871.558,61,640345.958,0.918,3545.0,48.987,0.944,17.89,25.438,27.978,175.235,3654.223,10800.539,19822958.205,1835.368,0.49,118.381,3,216.861,25.438,27.978,1.043,82.504,0,1,16,4
676,B,6,7,20.808,370379.572,0.968,16,486852.68,782.059,985433.713,1.109,58195.154,72,326757.106,0.545,1801.0,64.358,1.061,18.483,19.502,17.875,179.671,1818.643,10444.759,28711930.881,2748.932,0.279,250.865,7,351.839,19.502,17.875,1.065,123.21,0,3,16,4
677,B,6,8,168.052,1732618.441,0.893,79,3683932.363,559.293,644274.738,1.067,36230.232,40,577924.026,0.875,2745.0,55.421,1.001,20.575,17.225,16.217,213.788,2703.255,11118.354,18058652.121,1624.22,0.433,102.176,2,217.013,17.225,16.217,1.271,95.329,0,0,16,4
678,B,6,9,401.17,4469953.012,0.895,217,8296643.825,899.199,1111919.435,0.976,152356.952,152,341443.11,0.463,1932.0,68.931,1.396,18.532,28.063,28.55,175.023,1950.844,12256.073,39967170.898,3261.01,0.345,304.063,11,344.805,28.063,28.55,0.906,114.652,0,5,16,4
679,B,6,10,133.406,1652018.461,0.913,70,3168710.179,1000.389,1531879.432,0.983,34875.02,38,342072.116,0.333,2019.5,79.065,1.722,16.588,22.753,23.597,165.411,2068.01,14608.685,31171465.862,2133.763,0.417,144.9,4,253.654,22.753,23.597,1.201,97.479,0,2,16,4
680,B,6,1,6.971,108966.958,0.958,3,261405.199,746.674,1242862.705,1.352,26564.309,30,646222.915,0.804,3360.0,53.289,1.082,21.032,16.827,16.403,181.783,3554.907,12386.911,14964023.781,1208.051,0.527,81.486,2,169.758,16.827,16.403,1.211,76.237,0,0,17,4
681,B,6,2,9.612,168737.868,0.952,7,232864.368,1491.764,1793149.958,1.325,146789.001,167,304602.564,0.291,1809.5,84.933,2.155,20.435,19.785,18.42,167.313,1820.561,8731.974,36703142.868,4203.304,0.205,346.344,9,507.888,19.785,18.42,1.184,167.669,0,3,17,4
682,B,6,3,11.513,186440.94,0.908,8,272093.87,676.327,981914.446,1.141,29792.852,31,442854.771,0.903,2423.5,50.182,1.025,18.237,21.588,22.019,181.044,2446.117,10734.853,15634017.536,1456.379,0.537,103.456,3,184.566,21.588,22.019,0.839,72.376,0,1,17,4
683,B,6,4,14.999,209616.276,0.889,9,351036.644,968.701,1264243.11,1.19,45381.939,51,670482.384,0.519,2965.0,72.959,1.173,20.435,18.026,17.546,219.915,3048.831,10335.761,15476380.844,1497.362,0.452,131.872,5,203.962,18.026,17.546,1.107,57.973,0,3,17,4
684,B,6,5,169.003,1972673.936,0.923,99,3358475.203,727.133,1188223.657,1.078,38480.261,39,580336.96,0.936,2703.0,54.359,0.964,19.45,19.194,20.358,220.126,2636.388,11646.45,17644396.487,1515.002,0.454,110.595,4,204.713,19.194,20.358,1.102,82.386,0,0,17,4
685,B,6,1,7.922,190992.056,0.974,6,246886.297,1604.573,3214827.907,1.344,33328.324,30,684320.84,0.385,2868.0,87.543,1.259,19.906,18.026,15.473,234.702,2915.698,13019.793,19760769.391,1517.748,0.413,153.402,5,215.003,18.026,15.473,0.957,66.811,0,3,19,4
