,Row,Col,Target,TMRE AREA,TMRE INTENSITY,TMRE FORM FACTOR,TMRE COUNT,TMRE DxA,MITOTRECKER AREA,MITOTRACKER DxA,MITOTRACKER FORM FACTOR,MITOTRACKER INTENSITY,MITOTRACKER COUNT,NUCLEAR DXA,NUC FORM FACTOR,NUC MEDIAN DENSITY,NUCLEAR PARIMETER,NUCLEAR WRMI,NUCLEUS MAX CHORD,NUCLEAR AVG DIAMETER,NUCLEAR MED DIAMETER,NUCLEAR AREA,NUCLEAR INTENSITY,CELL INTENSITY,CELL DXA,CELL AREA,CELL FORM FACTOR,CELL FIBER LENGTH,CELL END NODES,CELL PARIEMETER,CELL AVG  DIAMETER,CELL MED DIAMETER,CELL FRMI,CELL LENGTH,CELL CROSSING POINTS,CELL BRANCH NODES,Field,CHRONO_ORDER,ER AREA,ER INTENSITY,ER FORM FACTOR,ER COUNT,ER DxA,LYSO AREA,LYSO DxA,LYSO FORM FACTOR,LYSO INTENSITY,LYSO COUNT
84,B,2,5,207.451,2609991.596,0.862,97.0,5657866.234,495.389,215536.538,1.115,62023.693,181.0,301747.477,0.909,1337.0,55.934,0.988,20.363,24.058,20.027,226.358,1333.056,9230.669,21556363.548,2335.298,0.423,183.511,6,263.283,24.058,20.027,0.907,94.725,0,2,8,0,,,,,,,,,,
85,B,2,6,156.644,2347568.278,0.859,73.0,5154995.917,370.432,187219.424,1.194,25266.355,72.0,330708.491,0.915,1625.0,52.864,1.019,19.777,25.506,27.08,203.437,1625.608,9390.143,14601996.902,1555.035,0.688,86.354,3,168.493,25.506,27.08,0.871,61.973,0,1,8,0,,,,,,,,,,
86,B,2,7,236.287,3568516.49,0.867,107.0,7813925.053,563.729,296614.025,1.121,22999.956,62.0,334722.407,0.948,1871.5,48.114,0.945,16.812,16.943,18.873,174.706,1915.914,10556.368,14459748.841,1369.766,0.508,84.193,2,184.015,16.943,18.873,1.204,79.481,0,0,8,0,,,,,,,,,,
87,B,2,8,291.529,3890579.481,0.791,125.0,9248639.963,738.119,352977.533,1.19,40298.345,116.0,338632.175,0.846,1718.0,54.141,1.103,21.052,16.54,15.336,197.31,1716.24,9666.635,26816951.403,2774.177,0.22,230.783,5,398.366,16.54,15.336,0.982,165.005,0,3,8,0,,,,,,,,,,
88,B,2,9,109.324,1650197.818,0.895,51.0,3699781.21,444.899,186453.842,1.146,24292.454,73.0,409432.513,0.73,2077.0,57.571,1.184,22.504,12.888,13.735,192.557,2126.29,11285.616,11453322.29,1014.86,0.411,103.152,4,176.072,12.888,13.735,0.886,77.321,0,0,8,0,,,,,,,,,,
89,B,2,10,124.956,1494912.096,0.856,40.0,4561782.865,476.482,263113.287,1.409,11732.112,36.0,333781.908,0.79,2099.0,49.219,1.169,20.424,12.43,13.107,152.208,2192.934,11398.447,13060764.235,1145.837,0.347,99.05,2,203.784,12.43,13.107,0.97,93.792,0,0,8,0,,,,,,,,,,
90,B,2,11,70.77,819069.033,0.817,29.0,1994426.273,402.12,176987.271,1.19,23133.302,70.0,269937.926,0.918,1729.0,46.465,0.947,17.127,10.313,8.801,157.7,1711.713,7461.814,11100529.499,1487.645,0.201,155.049,2,305.081,10.313,8.801,1.047,144.279,0,0,8,0,,,,,,,,,,
91,B,2,12,19.224,353299.202,0.961,12.0,573748.396,522.535,215656.213,1.399,28280.633,88.0,494938.395,0.88,2533.5,54.016,1.021,20.628,25.438,26.358,204.282,2422.822,8739.106,14109307.191,1614.502,0.636,109.784,4,178.558,25.438,26.358,1.343,68.004,0,2,8,0,,,,,,,,,,
92,B,2,13,13.626,77812.137,0.888,2.0,570659.558,445.322,174893.33,1.339,51550.699,162.0,281204.797,0.959,1506.5,49.97,0.918,18.154,22.05,23.826,190.55,1475.751,7971.85,12668481.466,1589.152,0.58,115.159,4,185.527,22.05,23.826,0.852,72.475,0,2,8,0,,,,,,,,,,
93,B,2,14,90.522,1291781.438,0.866,33.0,3482256.885,446.272,245977.38,1.336,19298.366,59.0,389950.745,0.792,2710.0,47.948,1.084,19.607,15.657,16.549,144.814,2692.769,10615.663,12225493.077,1151.647,0.456,95.191,3,178.213,15.657,16.549,1.325,74.417,0,1,8,0,,,,,,,,,,
94,B,2,15,2.535,63748.083,1.033,2.0,80801.908,384.481,149960.914,1.407,50383.354,158.0,295900.412,0.937,1338.0,55.202,0.938,19.161,22.33,24.555,227.203,1302.363,8503.515,18915135.315,2224.39,0.524,122.815,3,230.875,22.33,24.555,0.906,100.578,0,1,8,0,,,,,,,,,,
95,B,2,16,8.873,118925.979,0.989,4.0,238508.313,878.496,330443.157,1.325,148899.701,467.0,685070.472,0.843,2575.0,62.921,1.026,23.309,19.951,18.628,265.44,2580.89,10545.125,34042460.752,3228.265,0.27,235.496,5,387.444,19.951,18.628,1.027,136.97,0,3,8,0,,,,,,,,,,
96,B,2,17,2.007,25846.316,1.035,1.0,51871.103,450.603,170875.4,1.356,65636.2,206.0,259464.205,0.863,1277.0,54.722,0.985,21.076,15.082,13.325,205.761,1261.001,8457.41,16545315.541,1956.31,0.312,163.85,4,280.859,15.082,13.325,0.816,121.137,0,0,8,0,,,,,,,,,,
97,B,2,1,115.978,1184253.331,0.762,32.0,4382801.575,269.242,155166.192,1.167,14538.147,36.0,296634.834,0.727,2369.0,46.09,1.203,18.442,15.657,15.473,122.844,2414.733,14130.258,16744704.626,1185.025,0.45,105.695,4,181.818,15.657,15.473,0.781,75.929,0,0,9,0,,,,,,,,,,
98,B,2,2,78.586,1405202.403,0.905,36.0,3283758.866,529.929,378248.482,1.262,43686.667,105.0,357974.515,0.832,1306.0,63.818,1.06,23.292,21.815,20.8,269.77,1326.96,15765.735,30572889.62,1939.198,0.512,96.762,2,218.211,21.815,20.8,0.973,85.895,0,0,9,0,,,,,,,,,,
99,B,2,3,61.263,753316.39,0.881,19.0,2162103.828,499.402,294493.255,1.33,26120.564,66.0,321631.471,0.839,2333.0,46.254,1.039,17.924,15.275,16.403,142.913,2250.544,14925.62,16665628.34,1116.579,0.474,101.917,4,172.11,15.275,16.403,0.816,69.376,1,1,9,0,,,,,,,,,,
100,B,2,4,5.704,66998.9,0.959,2.0,183049.181,902.157,454874.971,1.356,157119.883,397.0,509468.282,0.781,1500.0,74.8,0.998,26.036,27.906,20.683,347.828,1464.712,10870.195,46938810.766,4318.12,0.425,263.75,6,357.519,27.906,20.683,0.823,145.204,0,0,9,0,,,,,,,,,,
101,B,2,5,57.038,945080.28,0.926,25.0,2151725.7,461.06,305382.088,1.277,20484.739,49.0,318026.858,0.905,2030.0,46.706,0.929,16.022,18.561,21.061,157.172,2023.427,13281.594,13316226.46,1002.608,0.486,130.144,6,160.927,18.561,21.061,0.786,60.827,0,0,9,0,,,,,,,,,,
102,B,2,1,58.412,952794.413,0.94,28.0,2106494.6,373.496,193374.285,1.366,16623.422,50.0,277578.214,0.874,1771.0,47.748,1.022,18.971,9.243,8.878,158.546,1750.779,12106.611,13226420.731,1092.496,0.223,127.718,3,248.356,9.243,8.878,1.724,114.94,0,1,10,0,,,,,,,,,,
103,B,2,2,335.153,5184371.959,0.865,150.0,12108610.924,739.386,342403.361,1.104,52468.082,148.0,530157.255,0.466,1983.0,83.381,1.305,27.188,21.925,22.866,257.94,2055.35,12482.841,30455171.327,2439.763,0.359,244.502,9,292.177,21.925,22.866,1.089,91.32,0,3,10,0,,,,,,,,,,
104,B,2,3,155.377,2660379.184,0.911,75.0,5657973.234,678.862,306730.412,1.248,58855.622,172.0,355212.274,0.876,1396.0,60.285,0.987,20.283,22.172,25.74,253.293,1402.379,11826.368,28668655.141,2424.13,0.447,162.079,4,261.11,22.172,25.74,0.788,101.115,0,2,10,0,,,,,,,,,,
105,B,2,4,17.006,385938.21,0.964,11.0,593881.668,553.483,263185.007,1.323,33390.756,101.0,477652.499,0.93,2628.0,49.831,0.901,18.331,13.205,8.153,183.685,2600.394,12995.813,14753815.153,1135.275,0.365,122.955,4,197.67,13.205,8.153,1.003,79.713,0,0,10,0,,,,,,,,,,
106,B,2,5,342.97,5504390.284,0.902,185.0,10442597.982,935.323,436780.714,1.091,64673.332,173.0,328647.928,0.931,1415.0,55.287,0.942,18.878,17.852,15.63,226.569,1450.542,11266.54,39976029.378,3548.208,0.193,237.223,3,480.031,17.852,15.63,1.824,217.869,0,1,10,0,,,,,,,,,,
107,B,2,6,20.703,310590.205,0.918,9.0,708777.936,467.82,213368.13,1.356,37396.248,112.0,316657.304,0.796,1582.0,56.963,1.137,22.701,13.549,14.701,205.655,1539.75,11298.386,13517753.744,1196.432,0.419,91.889,2,189.387,13.549,14.701,1.61,88.073,0,0,10,0,,,,,,,,,,
108,B,2,7,251.074,4405296.811,0.893,122.0,9303628.846,1310.615,610641.438,1.245,71042.617,210.0,643332.761,0.713,1845.0,77.345,0.96,23.195,22.75,19.679,339.378,1895.622,12563.155,47566427.241,3786.185,0.307,218.713,4,393.876,22.75,19.679,0.857,164.827,0,2,10,0,,,,,,,,,,
109,B,2,8,178.826,2561514.105,0.882,65.0,6603771.944,994.897,459592.359,1.268,61992.023,185.0,606169.631,0.742,2450.5,64.051,1.164,25.126,11.231,7.829,242.096,2503.839,13901.162,35777384.901,2573.697,0.132,269.332,4,494.925,11.231,7.829,1.193,183.702,0,2,10,0,,,,,,,,,,
110,B,2,9,364.095,4883008.832,0.888,186.0,9516296.25,1109.185,565966.146,0.974,52198.051,127.0,425652.425,0.205,1246.0,144.455,2.146,23.78,24.015,8.801,340.54,1249.933,7844.237,26172553.61,3336.533,0.2,321.191,9,458.252,24.015,8.801,0.855,100.689,0,7,10,0,,,,,,,,,,
111,B,2,10,9.295,62774.074,0.61,2.0,312963.014,494.016,263372.917,1.326,32121.175,97.0,270706.571,0.764,1558.0,53.495,1.177,22.023,15.442,13.921,173.967,1556.08,8931.627,15401285.835,1724.354,0.323,162.605,5,258.901,15.442,13.921,1.251,114.656,0,1,10,0,,,,,,,,,,
112,B,2,11,165.306,2272586.71,0.874,85.0,4521318.271,164.144,76022.305,1.044,35492.668,93.0,430025.26,0.501,1822.0,76.568,1.135,23.765,24.429,24.429,233.857,1838.836,11941.786,19181655.27,1606.263,0.411,170.758,6,221.613,24.429,24.429,0.921,66.972,1,3,10,0,,,,,,,,,,
113,B,2,1,77.952,857344.492,0.876,33.0,2074357.184,283.079,147420.278,1.315,28908.158,71.0,251502.707,0.91,1470.0,49.182,0.91,16.73,16.685,17.712,175.129,1436.101,9964.895,11090801.607,1112.987,0.495,88.607,3,168.039,16.685,17.712,1.157,66.985,0,1,11,0,,,,,,,,,,
114,B,2,2,158.44,2226899.843,0.797,69.0,5050254.589,399.163,267741.632,1.153,14746.012,32.0,300158.009,0.821,1814.0,50.311,1.094,19.41,16.145,19.201,165.306,1815.776,10611.55,13675635.068,1288.75,0.454,88.616,2,188.965,16.145,19.201,0.998,82.123,0,0,11,0,,,,,,,,,,
115,B,2,3,177.241,2586094.854,0.83,88.0,5308713.123,534.259,321554.152,1.021,65920.861,145.0,337413.667,0.893,1377.0,58.694,1.014,20.778,21.79,24.017,244.737,1378.68,9204.699,23886505.752,2595.034,0.39,180.139,5,289.101,21.79,24.017,1.118,112.806,0,3,11,0,,,,,,,,,,
116,B,2,4,178.931,1647047.198,0.779,61.0,5494386.913,292.269,216976.44,0.949,27089.578,54.0,319639.036,0.785,1617.0,56.152,1.213,22.982,14.033,13.361,196.994,1622.586,10941.043,14856072.989,1357.83,0.356,118.686,3,218.923,14.033,13.361,1.027,87.182,0,1,11,0,,,,,,,,,,
117,B,2,5,54.82,715247.514,0.856,19.0,1988025.513,415.218,297000.83,1.357,18592.706,45.0,310891.782,0.793,2198.0,47.684,1.115,19.229,11.986,12.562,143.547,2165.791,14859.151,14864937.278,1000.389,0.294,99.992,2,206.615,11.986,12.562,1.84,94.486,0,0,11,0,,,,,,,,,,
118,B,2,6,9.084,120034.806,0.811,4.0,287481.445,502.043,257019.689,1.241,93592.11,230.0,320929.16,0.93,1422.0,55.438,0.959,19.806,15.05,15.491,227.414,1411.211,8287.249,19671825.469,2373.746,0.239,189.141,3,353.123,15.05,15.491,1.12,140.832,0,1,11,0,,,,,,,,,,
119,B,2,7,155.271,1933431.564,0.823,55.0,5852037.366,430.428,347186.555,1.181,17053.114,35.0,437412.044,0.868,2188.0,53.892,1.083,21.141,15.759,17.312,200.691,2179.535,13286.339,18575278.611,1398.073,0.405,120.167,5,208.333,15.759,17.312,1.627,90.368,0,1,11,0,,,,,,,,,,
120,B,2,8,233.54,2810723.674,0.846,90.0,7603649.141,443.737,295218.487,1.052,20837.092,45.0,310387.732,0.899,1516.0,53.343,1.027,19.806,18.387,20.077,203.648,1524.138,11470.356,17260091.165,1504.756,0.513,102.941,3,192.076,18.387,20.077,1.08,79.144,0,1,11,0,,,,,,,,,,
121,B,2,9,177.981,2619397.433,0.779,75.0,6243060.116,412.789,269652.312,1.038,23093.634,52.0,544748.301,0.888,2776.0,51.816,0.984,19.408,20.59,20.59,189.705,2871.55,13678.63,16826454.955,1230.127,0.616,87.609,3,158.424,20.59,20.59,0.994,60.153,0,1,11,0,,,,,,,,,,
122,B,2,10,277.798,2887180.714,0.819,110.0,7471623.516,392.614,265769.69,0.925,37151.334,72.0,290501.626,0.943,1442.0,52.074,0.988,18.628,22.542,22.753,203.542,1427.229,9291.242,15955636.754,1717.277,0.508,145.34,6,206.118,22.542,22.753,0.95,81.233,0,2,11,0,,,,,,,,,,
123,B,2,11,154.637,2190145.661,0.821,61.0,5502312.604,474.791,321770.053,1.111,31028.735,72.0,369396.235,0.832,2009.0,51.988,1.02,18.713,16.173,16.173,179.037,2063.239,12404.327,20290170.677,1635.733,0.423,123.86,3,220.392,16.173,16.173,1.025,97.164,0,1,11,0,,,,,,,,,,
124,B,2,12,104.676,2061318.576,0.909,55.0,3789904.03,864.87,528066.588,1.252,61594.434,146.0,566534.734,0.749,2249.0,63.669,1.044,23.567,21.105,19.698,241.779,2343.19,14965.115,34002738.185,2272.133,0.28,205.037,5,319.539,21.105,19.698,1.173,139.707,0,1,11,0,,,,,,,,,,
125,B,2,13,69.08,980954.012,0.857,25.0,2860551.696,436.027,420310.678,1.223,15548.655,35.0,302147.485,0.825,1532.0,54.546,1.101,21.669,20.223,21.032,195.304,1547.066,22440.949,24585382.252,1095.559,0.634,87.826,4,147.381,20.223,21.032,0.774,56.801,0,0,11,0,,,,,,,,,,
126,B,2,1,5.281,151036.622,1.099,4.0,196497.98,762.941,366704.024,1.317,81855.596,239.0,282415.594,0.743,1308.5,59.987,1.175,24.463,18.837,21.655,212.732,1327.566,9212.145,20098294.916,2181.717,0.343,191.007,6,282.712,18.837,21.655,0.944,122.326,0,0,12,0,,,,,,,,,,
127,B,2,2,145.976,1830672.712,0.798,47.0,5533775.911,587.601,383813.418,1.254,19845.857,56.0,371001.653,0.708,2000.0,56.188,1.281,22.722,14.074,13.666,177.981,2084.504,11022.082,19291206.833,1750.233,0.288,133.633,2,276.237,14.074,13.666,0.998,123.286,0,0,12,0,,,,,,,,,,
128,B,2,3,159.391,2536990.254,0.781,61.0,6695394.661,546.406,323341.776,1.08,21602.926,58.0,605459.504,0.901,3181.0,50.94,0.958,19.002,13.107,9.802,186.114,3253.164,16377.74,19280011.471,1177.208,0.272,127.187,5,233.296,13.107,9.802,0.705,73.327,0,3,12,0,,,,,,,,,,
129,B,2,4,211.676,3068467.192,0.881,96.0,7059364.33,679.918,363340.663,1.066,29766.38,78.0,434016.678,0.794,1597.0,65.299,1.143,24.615,19.567,21.445,269.348,1611.362,11964.571,28683941.421,2397.407,0.348,164.322,4,294.436,19.567,21.445,1.279,132.649,0,2,12,0,,,,,,,,,,
130,B,2,5,17.64,401000.346,0.903,10.0,693347.582,872.159,431787.429,1.397,42114.838,123.0,298666.667,0.771,1378.0,59.093,1.188,23.115,13.363,11.296,214.211,1394.266,13172.875,27121281.451,2058.873,0.224,168.671,2,339.653,13.363,11.296,1.009,159.773,0,0,12,0,,,,,,,,,,
131,B,2,6,8.873,104140.367,0.927,3.0,324588.17,653.195,332597.095,1.439,25454.478,74.0,256255.375,0.848,1398.0,51.956,1.034,19.982,12.574,11.37,182.1,1407.222,13048.158,19606733.509,1502.644,0.291,128.939,2,254.851,12.574,11.37,1.06,118.966,0,0,12,0,,,,,,,,,,
132,B,2,7,9.718,250453.927,0.967,6.0,399556.638,601.966,299554.564,1.297,34063.473,99.0,314795.529,0.908,2005.0,46.54,0.92,17.435,23.282,26.17,156.433,2012.335,14332.336,15491490.41,1080.877,0.617,96.173,4,148.396,23.282,26.17,0.691,55.041,0,0,12,0,,,,,,,,,,
133,B,2,8,4.331,53283.577,0.883,2.0,117982.888,1341.669,577023.348,1.347,117781.989,343.0,541314.063,0.783,1864.0,68.977,1.185,27.342,12.873,12.865,296.283,1827.02,11156.428,36149070.169,3240.201,0.145,276.326,3,530.092,12.873,12.865,1.433,254.615,0,1,12,0,,,,,,,,,,
134,B,2,9,33.484,493829.29,0.912,13.0,1336554.119,699.565,396535.296,1.28,52469.493,151.0,300124.102,0.747,2281.0,48.056,1.193,19.87,10.62,9.826,137.315,2185.668,12306.197,25047032.64,2035.319,0.161,229.371,4,398.775,10.62,9.826,0.983,177.782,0,0,12,0,,,,,,,,,,
135,B,2,10,105.415,1296190.888,0.842,39.0,3681136.85,511.55,291954.731,1.294,31112.078,87.0,305802.588,0.875,2211.0,44.212,0.981,17.046,15.442,16.465,136.153,2246.027,10107.395,17081753.564,1690.025,0.352,147.182,4,245.729,15.442,16.465,0.805,100.163,0,0,12,0,,,,,,,,,,
136,B,2,11,221.288,1695350.879,0.757,57.0,7499256.064,360.292,241729.713,0.979,12882.612,29.0,289205.482,0.798,1704.0,51.741,1.123,19.256,15.786,17.525,169.953,1701.677,10733.859,15598557.741,1453.211,0.446,97.885,2,202.277,15.786,17.525,1.236,87.813,0,0,12,0,,,,,,,,,,
137,B,2,12,117.774,1303551.937,0.808,35.0,4829217.229,616.437,361726.583,1.263,24576.018,69.0,306773.296,0.823,2651.0,42.075,1.032,16.173,12.025,11.686,115.872,2647.51,14516.672,18375623.875,1265.829,0.272,154.51,6,241.999,12.025,11.686,0.912,97.539,0,4,12,0,,,,,,,,,,
138,B,2,13,1.69,24842.5,0.934,1.0,41984.455,489.474,260542.969,1.364,47136.139,138.0,281503.509,0.854,1579.0,50.574,0.999,19.886,17.289,16.145,173.756,1620.111,12857.27,16470667.332,1281.039,0.381,117.209,3,205.504,17.289,16.145,0.882,86.252,0,1,12,0,,,,,,,,,,
139,B,2,14,23.66,158483.27,0.864,5.0,723149.489,736.851,376633.346,1.302,49716.697,143.0,305122.247,0.837,1853.0,49.197,1.009,19.095,30.297,32.891,161.186,1892.98,14196.982,25335382.547,1784.561,0.704,140.495,6,178.514,30.297,32.891,1.124,64.887,0,0,12,0,,,,,,,,,,
140,B,2,15,43.096,610608.095,0.883,20.0,1371750.692,374.552,183941.197,1.286,22371.786,63.0,330522.166,0.869,1704.5,53.1,1.045,19.982,20.29,21.925,194.987,1695.101,14420.958,15453234.363,1071.582,0.629,117.334,6,146.328,20.29,21.925,1.169,54.928,0,4,12,0,,,,,,,,,,
141,B,2,16,22.604,110949.181,0.768,3.0,1005225.916,423.14,253395.747,1.39,30301.118,88.0,384760.572,0.784,2035.0,54.016,1.054,21.893,16.087,17.006,182.1,2112.905,14613.39,15901781.033,1088.165,0.54,71.699,2,159.173,16.087,17.006,1.093,66.79,0,0,12,0,,,,,,,,,,
142,B,2,17,3.38,84501.484,0.963,3.0,91911.289,605.135,272895.365,1.337,82980.218,242.0,416388.551,0.891,1653.5,60.231,1.016,22.802,17.516,18.405,257.306,1618.26,13740.841,23853727.605,1735.973,0.463,107.093,2,217.137,17.516,18.405,1.343,100.565,0,0,12,0,,,,,,,,,,
143,B,2,18,10.774,119708.864,0.954,5.0,256388.042,1008.311,421391.871,1.34,120529.98,351.0,303242.727,0.853,1119.0,63.472,1.06,24.238,16.79,11.529,273.573,1108.453,10018.28,40168088.928,4009.48,0.183,347.082,8,524.082,16.79,11.529,0.969,204.668,0,0,12,0,,,,,,,,,,
144,B,2,1,22.287,275982.677,0.857,9.0,689762.616,1130.31,453712.973,1.322,76113.466,255.0,285821.524,0.81,1748.0,50.052,1.098,19.671,13.098,13.098,161.503,1769.759,9751.767,26682306.978,2736.151,0.168,243.159,3,451.897,13.098,13.098,1.162,202.595,0,1,13,0,,,,,,,,,,
145,B,2,2,49.011,941429.002,0.888,25.0,1861277.837,803.185,387103.158,1.349,36365.335,122.0,313790.598,0.933,1853.5,48.211,0.932,16.72,12.562,6.906,172.594,1818.087,12398.302,21313582.639,1719.073,0.239,180.793,4,300.914,12.562,6.906,1.021,133.503,0,0,13,0,,,,,,,,,,
146,B,2,3,11.513,148526.231,0.875,5.0,376503.531,812.585,303686.253,1.351,67179.697,228.0,498499.806,0.913,2090.0,57.592,0.969,21.238,17.481,19.5,241.04,2068.122,10426.474,20101162.678,1927.896,0.405,118.122,2,244.543,17.481,19.5,1.024,111.811,0,0,13,0,,,,,,,,,,
147,B,2,4,14.682,189595.142,0.862,7.0,398028.855,1312.622,520040.975,1.351,71481.185,242.0,601925.238,0.917,2506.0,56.485,0.931,20.752,19.886,18.688,232.907,2584.406,9764.571,25660158.204,2627.884,0.359,206.794,6,303.238,19.886,18.688,1.133,120.183,0,2,13,0,,,,,,,,,,
148,B,2,5,7.922,110643.926,0.869,3.0,293758.622,709.388,307762.806,1.387,61162.813,208.0,305921.418,0.845,1484.0,55.737,1.077,21.935,18.716,19.545,208.929,1464.234,8927.307,18234036.297,2042.501,0.376,170.941,5,261.178,18.716,19.545,0.85,103.524,0,1,13,0,,,,,,,,,,
149,B,2,6,4.119,100224.15,1.033,3.0,137445.642,852.407,386308.635,1.416,36384.864,123.0,341915.049,0.949,1421.0,56.522,0.955,20.12,21.483,20.58,241.251,1417.258,10042.537,26213473.454,2610.244,0.406,149.538,3,284.283,21.483,20.58,0.944,122.283,0,1,13,0,,,,,,,,,,
150,B,2,7,39.61,473049.159,0.91,17.0,1109780.602,1155.344,511171.616,1.369,49917.042,166.0,328311.085,0.878,1532.0,55.677,0.995,21.435,21.612,21.612,216.534,1516.207,7026.887,14805183.579,2106.933,0.411,173.947,7,253.661,21.612,21.612,1.055,103.672,0,3,13,0,,,,,,,,,,
151,B,2,8,7.711,99824.742,0.974,4.0,188012.891,543.449,212938.758,1.351,33377.325,112.0,269959.791,0.899,1204.5,55.998,0.951,19.492,17.608,18.865,224.351,1203.293,11488.592,17969518.282,1564.118,0.486,112.324,3,201.075,17.608,18.865,1.099,87.674,0,1,13,0,,,,,,,,,,
152,B,2,9,4.648,88304.796,0.988,3.0,133656.711,848.498,369643.929,1.388,38105.604,129.0,305714.601,0.898,1456.0,54.564,0.987,19.768,13.474,10.313,212.838,1436.375,10811.683,19279263.001,1783.188,0.285,156.419,3,280.199,13.474,10.313,1.089,89.054,0,1,13,0,,,,,,,,,,
153,B,2,10,8.767,170215.913,0.915,5.0,297222.963,545.984,276069.76,1.334,22062.006,74.0,273998.74,0.861,1511.0,51.846,1.051,20.006,10.562,9.699,184.213,1487.404,8617.601,12873633.749,1493.877,0.205,147.727,2,302.71,10.562,9.699,1.765,141.655,0,0,13,0,,,,,,,,,,
154,B,2,1,39.504,698466.308,0.857,20.0,1357297.913,344.765,173936.987,1.187,52654.149,125.0,305354.203,0.929,1262.0,57.345,0.972,20.424,19.45,19.258,243.047,1256.36,9593.266,19727001.523,2056.338,0.392,152.842,4,256.806,19.45,19.258,0.9,104.101,0,0,14,0,,,,,,,,,,
155,B,2,2,52.074,945116.604,0.906,25.0,1969654.304,262.799,162337.709,1.117,21091.383,46.0,312149.055,0.778,1706.0,54.616,1.215,22.406,14.482,12.785,184.635,1690.625,12080.04,12318247.161,1019.719,0.474,93.437,3,164.435,14.482,12.785,0.951,55.913,0,1,14,0,,,,,,,,,,
156,B,2,3,104.253,1639302.942,0.842,46.0,3765646.356,341.174,195698.492,1.066,40948.476,92.0,352426.373,0.814,1299.0,64.471,1.123,25.693,17.925,22.105,269.242,1308.957,12644.143,22550891.076,1783.505,0.424,149.229,5,230.01,17.925,22.105,1.159,99.815,0,3,14,0,,,,,,,,,,
157,B,2,4,102.035,1612102.651,0.796,42.0,4021733.996,277.481,161923.124,1.038,29379.521,66.0,314588.079,0.742,2011.0,51.24,1.236,20.285,13.848,13.753,155.06,2028.817,14531.809,15968036.048,1098.833,0.406,89.604,2,184.412,13.848,13.753,1.019,82.773,0,0,14,0,,,,,,,,,,
158,B,2,5,5.598,147458.36,0.964,4.0,207720.488,509.015,257193.55,1.328,71947.39,177.0,337186.992,0.945,1123.0,63.546,0.98,22.603,29.15,32.016,303.676,1110.35,9020.017,30268028.166,3355.651,0.438,215.275,6,310.309,29.15,32.016,0.812,114.39,0,2,14,0,,,,,,,,,,
159,B,2,6,97.81,1780443.829,0.869,51.0,3481920.992,391.98,250655.899,0.98,45967.38,95.0,341172.6,0.853,1454.0,58.508,1.021,21.179,17.994,19.525,232.484,1467.509,9594.638,16348957.41,1703.968,0.394,128.123,3,233.18,17.994,19.525,0.829,90.2,0,1,14,0,,,,,,,,,,
160,B,2,7,121.259,2635437.125,0.926,67.0,4796911.444,510.176,346083.708,1.247,42702.614,99.0,408123.905,0.91,1994.0,52.979,0.999,19.886,14.323,13.735,203.331,2007.188,12284.462,22253252.684,1811.496,0.299,137.358,2,275.885,14.323,13.735,1.232,128.289,0,0,14,0,,,,,,,,,,
161,B,2,8,66.862,1286007.641,0.882,28.0,3079701.719,395.36,261076.067,1.175,24295.743,57.0,305610.242,0.818,1686.0,52.849,0.972,18.405,12.745,11.776,181.783,1681.178,16655.928,19489622.569,1170.131,0.362,103.226,3,201.652,12.745,11.776,1.072,91.289,0,1,14,0,,,,,,,,,,
162,B,2,9,62.108,953030.369,0.758,22.0,2856245.828,426.943,403595.271,1.081,7584.15,16.0,323441.488,0.813,2538.0,43.57,1.049,17.046,13.326,12.433,122.844,2632.951,17325.972,19980848.717,1153.231,0.336,123.65,4,207.779,13.326,12.433,0.887,77.855,0,2,14,0,,,,,,,,,,
163,B,2,10,181.783,2230211.405,0.8,51.0,8138889.148,854.836,620401.44,1.148,22742.974,51.0,338814.592,0.798,1680.0,55.17,1.106,21.105,14.535,14.05,193.297,1752.822,19118.729,32185931.781,1683.477,0.317,150.674,4,258.182,14.535,14.05,0.86,109.325,0,2,14,0,,,,,,,,,,
164,B,2,11,9.718,224905.931,0.876,7.0,315118.219,659.638,335662.695,1.282,85921.208,210.0,290648.87,0.915,1220.0,57.41,0.987,20.536,15.727,9.842,239.878,1211.653,12482.492,32387215.596,2594.611,0.226,260.459,7,380.002,15.727,9.842,0.852,140.708,0,3,14,0,,,,,,,,,,
165,B,2,12,135.308,2258565.356,0.949,67.0,4764824.623,455.884,260586.91,0.919,37758.424,82.0,311435.442,0.874,1660.0,51.682,1.046,19.849,22.143,21.732,185.797,1676.212,11585.989,21476263.635,1853.641,0.495,139.863,4,216.89,22.143,21.732,1.029,78.157,0,2,14,0,,,,,,,,,,
166,B,2,13,93.585,1758898.837,0.861,40.0,4195695.171,381.523,272209.214,1.239,15253.462,35.0,328098.775,0.844,2012.0,48.854,1.029,18.682,21.45,24.771,160.236,2047.603,14273.69,20006928.977,1401.665,0.61,105.084,4,169.892,21.45,24.771,0.747,66.991,0,0,14,0,,,,,,,,,,
167,B,2,14,151.152,2531518.772,0.857,71.0,5330937.801,448.702,280050.298,1.16,17345.398,39.0,278639.972,0.886,1959.0,44.618,0.985,16.705,17.488,18.525,140.378,1984.93,15260.12,19676150.033,1289.384,0.527,96.913,3,175.289,17.488,18.525,0.935,71.027,0,1,14,0,,,,,,,,,,
