,Row,Col,Target,TMRE AREA,TMRE INTENSITY,TMRE FORM FACTOR,TMRE COUNT,TMRE DxA,MITOTRECKER AREA,MITOTRACKER DxA,MITOTRACKER FORM FACTOR,MITOTRACKER INTENSITY,MITOTRACKER COUNT,NUCLEAR DXA,NUC FORM FACTOR,NUC MEDIAN DENSITY,NUCLEAR PARIMETER,NUCLEAR WRMI,NUCLEUS MAX CHORD,NUCLEAR AVG DIAMETER,NUCLEAR MED DIAMETER,NUCLEAR AREA,NUCLEAR INTENSITY,CELL INTENSITY,CELL DXA,CELL AREA,CELL FORM FACTOR,CELL FIBER LENGTH,CELL END NODES,CELL PARIEMETER,CELL AVG  DIAMETER,CELL MED DIAMETER,CELL FRMI,CELL LENGTH,CELL CROSSING POINTS,CELL BRANCH NODES,Field,CHRONO_ORDER
2712,F,7,2,86.719,1801731.853,0.897,41,3786265.828,371.277,416730.253,1.11,22979.662,34,295246.689,0.891,1203.0,58.977,1.024,21.544,16.205,14.241,246.532,1197.598,7783.888,21390801.271,2748.087,0.233,245.198,7,385.347,16.205,14.241,1.358,170.426,0,1,4,44
2713,F,7,3,23.555,444341.632,0.948,12,890018.895,713.296,611727.28,1.342,39986.152,67,293970.403,0.944,1283.0,55.335,0.972,19.178,14.534,11.07,229.949,1278.415,7366.322,22229729.538,3017.752,0.156,307.715,8,493.806,14.534,11.07,0.925,165.775,0,6,4,44
2714,F,7,4,14.048,192378.682,0.971,6,480206.127,344.131,284558.441,1.242,45165.758,74,252437.08,0.725,1244.5,59.115,1.317,23.67,18.228,18.332,201.536,1252.569,7268.096,18332006.327,2522.257,0.303,180.942,4,323.38,18.228,18.332,1.038,141.869,0,0,4,44
2715,F,7,5,7.077,138218.655,1.012,5,197142.302,359.87,267586.995,1.12,71145.119,113,280391.683,0.913,1054.0,60.787,1.001,21.002,22.988,21.45,268.397,1044.689,6259.861,26662540.547,4259.286,0.316,222.711,3,411.852,22.988,21.45,0.919,181.109,0,1,4,44
2716,F,7,1,10.563,173464.917,0.978,5,368351.588,83.445,68411.909,1.196,56106.049,76,281255.709,0.938,1065.5,60.465,0.94,21.009,21.46,23.017,272.939,1030.471,7431.39,29105249.53,3916.528,0.24,315.775,9,453.083,21.46,23.017,1.307,174.967,0,3,5,44
2717,F,7,2,82.177,1417226.273,0.868,39,3029933.219,182.1,167828.601,1.028,84120.839,108,312547.796,0.889,1467.0,55.62,1.036,22.062,16.792,15.759,218.858,1428.083,7867.774,17328972.268,2202.526,0.271,172.105,3,319.65,16.792,15.759,1.002,125.506,0,1,5,44
2718,F,7,3,143.335,1847430.174,0.83,48,5994678.357,301.247,337052.001,1.062,52823.86,67,266497.562,0.688,1476.5,55.876,1.299,23.795,11.491,11.551,170.904,1559.342,11284.593,33328198.684,2953.425,0.115,336.188,8,569.28,11.491,11.551,1.329,214.778,0,4,5,44
2719,F,7,4,21.97,525101.327,0.906,13,896156.011,228.47,201723.855,1.124,56620.497,75,298709.763,0.939,1199.0,58.878,0.969,21.684,30.362,32.203,258.996,1153.336,9020.112,19855592.911,2201.258,0.324,216.238,7,292.159,30.362,32.203,1.055,109.393,0,3,5,44
2720,F,7,1,36.441,603463.592,0.902,18,1211717.544,84.079,89529.515,1.061,58739.522,63,277058.742,0.862,1131.0,60.835,1.062,23.512,24.731,28.082,253.821,1091.553,7508.509,19744178.095,2629.574,0.473,127.664,2,264.381,24.731,28.082,1.127,113.152,0,0,7,44
2721,F,7,2,82.389,1082060.688,0.838,24,3988915.711,298.289,521573.617,1.107,23190.393,24,311499.874,0.719,2019.0,53.014,1.202,22.311,10.131,8.801,160.869,1936.354,11337.533,18564340.027,1637.423,0.152,207.808,5,368.451,10.131,8.801,1.652,144.042,0,3,7,44
