,Row,Col,Target,TMRE AREA,TMRE INTENSITY,TMRE FORM FACTOR,TMRE COUNT,TMRE DxA,MITOTRECKER AREA,MITOTRACKER DxA,MITOTRACKER FORM FACTOR,MITOTRACKER INTENSITY,MITOTRACKER COUNT,NUCLEAR DXA,NUC FORM FACTOR,NUC MEDIAN DENSITY,NUCLEAR PARIMETER,NUCLEAR WRMI,NUCLEUS MAX CHORD,NUCLEAR AVG DIAMETER,NUCLEAR MED DIAMETER,NUCLEAR AREA,NUCLEAR INTENSITY,CELL INTENSITY,CELL DXA,CELL AREA,CELL FORM FACTOR,CELL FIBER LENGTH,CELL END NODES,CELL PARIEMETER,CELL AVG  DIAMETER,CELL MED DIAMETER,CELL FRMI,CELL LENGTH,CELL CROSSING POINTS,CELL BRANCH NODES,Field,CHRONO_ORDER
1910,F,7,5,205.021,2635261.41,0.828,83,6819880.767,303.571,422622.844,0.755,69652.373,62,428866.537,0.524,1686.0,78.756,1.146,24.008,18.958,17.238,258.785,1657.23,9192.487,13865466.109,1508.348,0.479,123.478,4,198.938,18.958,17.238,1.025,66.329,0,2,16,44
1911,F,7,6,155.694,1586806.043,0.817,49,5390623.476,338.639,534050.018,1.012,33441.147,33,289743.861,0.899,1486.5,52.617,0.963,19.254,16.2,14.777,198.155,1462.205,12901.303,14732372.64,1141.929,0.347,133.308,5,203.358,16.2,14.777,0.953,70.676,0,1,16,44
1912,F,7,7,179.143,1636126.288,0.872,50,6306192.28,260.686,416422.88,1.038,29840.203,34,294027.653,0.813,1468.0,56.338,1.149,22.844,10.692,10.692,205.232,1432.657,11342.206,11492782.798,1013.276,0.272,119.499,4,216.454,10.692,10.692,1.548,86.13,0,2,16,44
1913,F,7,8,460.426,4137279.58,0.754,150,13045858.212,380.044,377021.523,0.959,142002.323,168,524627.176,0.958,2020.0,58.832,0.888,20.233,26.052,28.02,263.75,1989.111,9642.673,22198700.039,2302.131,0.399,143.689,3,269.314,26.052,28.02,0.912,112.33,0,1,16,44
1914,F,7,1,13.098,163898.608,0.862,5,438843.813,498.346,790356.41,1.256,49960.453,41,348662.053,0.935,1228.0,62.779,0.968,22.512,24.059,24.411,293.219,1189.082,9386.629,24926736.53,2655.558,0.339,210.809,5,313.534,24.059,24.411,0.757,112.304,0,3,17,44
1915,F,7,2,106.472,1967395.636,0.868,46,4600865.123,403.705,895875.889,1.08,19649.157,14,542797.8,0.862,3132.0,48.115,0.855,17.712,14.61,15.204,158.862,3416.78,16292.785,17453887.006,1071.265,0.469,92.762,3,169.406,14.61,15.204,1.02,65.027,0,1,17,44
1916,F,7,3,172.805,2511310.849,0.91,89,5054481.025,306.423,732704.576,0.851,96449.646,57,329589.694,0.868,1620.0,54.847,1.008,20.501,18.192,17.488,207.873,1585.533,11207.319,15430713.613,1376.843,0.479,123.587,5,190.009,18.192,17.488,1.249,78.196,0,3,17,44
1917,F,7,4,162.771,1515182.923,0.712,50,5281280.526,207.345,496488.782,0.745,50846.569,29,287410.253,0.761,1912.0,49.955,1.116,20.419,15.939,15.082,151.152,1901.47,12284.896,12550499.846,1021.62,0.417,114.022,5,175.464,15.939,15.082,0.94,66.529,1,2,17,44
1918,F,7,1,11.619,203275.657,1.029,7,332291.939,246.849,324787.171,1.034,67280.818,60,272652.635,0.843,1199.0,58.797,1.054,23.17,14.625,13.208,231.956,1175.45,10565.285,22424400.283,2122.461,0.237,167.169,3,335.417,14.625,13.208,1.006,147.326,0,1,18,44
1919,F,7,2,88.409,1391492.409,0.896,45,2680950.272,543.554,770530.512,1.197,156446.454,139,940671.701,0.843,4015.5,59.081,0.917,20.575,17.755,14.304,234.069,4018.788,16676.895,39137527.314,2346.811,0.33,144.982,2,298.805,17.755,14.304,1.005,131.787,0,0,18,44
1920,F,7,1,24.188,410909.137,0.946,13,770330.666,462.328,589806.7,1.159,125187.881,123,317605.936,0.922,1108.0,63.192,0.998,22.988,27.531,30.147,292.903,1084.34,8918.658,36970649.586,4145.315,0.254,325.125,8,452.548,27.531,30.147,0.729,154.547,0,4,19,44
1921,F,7,2,72.249,809541.261,0.872,23,2675265.027,339.061,520013.935,1.028,27804.428,26,311182.995,0.883,2340.0,43.266,0.899,16.145,13.908,12.511,131.505,2366.319,11209.912,12953668.491,1155.555,0.367,120.997,5,198.841,13.908,12.511,0.945,76.693,0,3,19,44
1922,F,7,3,117.985,1468928.032,0.837,51,3524493.153,338.639,580176.513,0.855,71563.33,57,305184.672,0.849,1631.0,51.894,0.992,18.997,17.691,20.892,181.995,1676.889,11128.294,21482409.306,1930.431,0.37,160.332,5,256.058,17.691,20.892,1.512,94.534,0,3,19,44
