,Row,Col,Target,TMRE AREA,TMRE INTENSITY,TMRE FORM FACTOR,TMRE COUNT,TMRE DxA,MITOTRECKER AREA,MITOTRACKER DxA,MITOTRACKER FORM FACTOR,MITOTRACKER INTENSITY,MITOTRACKER COUNT,NUCLEAR DXA,NUC FORM FACTOR,NUC MEDIAN DENSITY,NUCLEAR PARIMETER,NUCLEAR WRMI,NUCLEUS MAX CHORD,NUCLEAR AVG DIAMETER,NUCLEAR MED DIAMETER,NUCLEAR AREA,NUCLEAR INTENSITY,CELL INTENSITY,CELL DXA,CELL AREA,CELL FORM FACTOR,CELL FIBER LENGTH,CELL END NODES,CELL PARIEMETER,CELL AVG  DIAMETER,CELL MED DIAMETER,CELL FRMI,CELL LENGTH,CELL CROSSING POINTS,CELL BRANCH NODES,Field,CHRONO_ORDER
3499,D,6,7,287.832,857846.376,0.831,94,2828533.109,892.65,590111.116,1.362,37143.008,79,604879.614,0.812,2989.0,56.003,1.163,20.929,12.729,11.411,202.592,2985.706,4656.092,8383343.604,1800.511,0.24,169.141,4,306.999,12.729,11.411,1.085,131.038,0,2,15,24
3500,D,6,8,51.968,221883.152,0.914,29,391863.749,1185.447,683062.933,1.285,120010.289,261,516036.354,0.931,2821.0,49.832,1.005,17.67,21.588,21.308,183.896,2806.133,5093.03,12136902.265,2383.041,0.408,197.068,6,271.005,21.588,21.308,0.892,99.074,0,2,15,24
3501,D,6,9,197.31,726218.285,0.817,69,2263674.986,720.69,722511.188,0.838,12812.58,21,722929.575,0.57,3673.5,64.941,1.357,21.573,19.15,22.032,191.184,3781.327,6041.576,11107656.124,1838.536,0.413,123.159,3,236.451,19.15,22.032,1.674,102.103,0,1,15,24
3502,D,6,10,295.86,989504.936,0.786,127,2460223.244,864.342,745592.392,1.181,37276.809,67,790194.59,0.513,3529.5,74.148,1.516,23.781,18.678,7.666,224.562,3518.824,4725.731,12284896.307,2599.576,0.172,292.589,9,436.17,18.678,7.666,0.672,164.103,0,7,15,24
3503,D,6,1,194.353,793125.758,0.831,79,2041071.29,1037.57,1001027.471,0.918,34703.77,53,947093.798,0.819,3100.0,68.55,1.113,25.421,13.429,12.025,306.211,3092.94,5530.288,17139410.997,3099.19,0.14,322.374,7,527.877,13.429,12.025,0.772,196.328,0,3,16,24
3504,D,6,1,7.922,40585.872,0.914,5,63996.824,705.269,485655.93,1.268,38965.442,77,516730.955,0.84,2877.0,52.054,1.09,19.723,14.816,13.026,181.15,2852.51,4580.712,9423847.427,2057.289,0.23,204.75,6,334.957,14.816,13.026,0.906,130.22,0,2,17,24
3505,D,6,2,398.529,1360898.287,0.799,174,3245397.191,1247.978,875499.571,1.178,45703.471,88,216501.648,0.364,2509.5,54.231,2.337,14.928,15.817,14.646,85.135,2543.038,5828.59,17523975.526,3006.555,0.144,389.122,18,511.928,15.817,14.646,0.881,116.11,1,9,17,24
3506,D,6,3,77.424,246947.066,0.843,32,606697.447,313.183,250754.976,0.778,17948.415,29,403573.3,0.433,2339.0,70.834,1.392,18.165,13.819,14.118,172.911,2333.998,5044.749,5405327.647,1071.476,0.377,116.105,5,188.903,13.819,14.118,1.143,80.623,0,1,17,24
3507,D,6,4,1.162,10020.545,0.858,1,11642.796,533.837,345151.448,1.265,79595.322,164,339931.065,0.817,2464.5,46.12,1.102,16.9,24.188,26.904,138.371,2456.667,5693.142,11338401.095,1991.589,0.591,115.765,4,205.818,24.188,26.904,0.768,78.238,0,2,17,24
3508,D,6,1,2.746,9449.577,0.942,1,25951.29,754.385,568257.504,1.228,62910.193,109,238848.853,0.93,2630.0,35.168,0.992,12.178,14.653,13.886,91.578,2608.14,5202.652,10522010.689,2022.432,0.178,206.756,5,377.975,14.653,13.886,1.111,117.712,0,3,18,24
3509,D,6,2,25.35,104705.194,0.946,14,191891.605,622.774,550661.066,1.165,18490.44,30,724260.892,0.856,3270.0,57.197,1.075,21.654,11.871,11.956,222.872,3249.671,6377.693,9582052.812,1502.433,0.253,136.119,2,273.057,11.871,11.956,0.996,126.061,0,0,18,24
3510,D,6,3,7.288,35540.329,0.98,5,50840.821,143.547,101735.195,0.83,26983.28,44,442456.453,0.701,2287.5,58.924,1.209,21.585,12.871,10.809,193.719,2284.01,4656.872,5876603.786,1261.921,0.306,124.053,3,227.645,12.871,10.809,0.873,95.253,0,1,18,24
3511,D,6,4,42.145,176135.81,0.911,21,366161.421,713.191,696681.263,0.732,20219.442,27,530486.282,0.904,2703.0,52.264,0.999,17.546,27.64,24.36,196.571,2698.7,5957.683,13694603.384,2298.646,0.484,126.742,3,244.283,27.64,24.36,1.088,81.243,0,1,18,24
3512,D,6,5,60.947,217451.946,0.885,26,522564.5,314.028,304988.312,0.796,13958.877,19,439366.453,0.412,2771.0,69.687,1.502,16.983,15.365,16.73,159.179,2760.199,6798.574,6837127.158,1005.671,0.517,100.074,4,156.402,15.365,16.73,0.924,61.076,0,2,18,24
3513,D,6,6,91.261,239428.814,0.835,29,806427.178,417.014,406032.499,0.782,9184.344,13,534302.148,0.506,2783.0,69.159,1.153,19.366,14.61,15.949,192.452,2776.293,5653.146,6206491.03,1097.883,0.338,114.321,4,202.181,14.61,15.949,1.026,85.715,0,2,18,24
