,Row,Col,Target,ER AREA,ER INTENSITY,ER FORM FACTOR,ER COUNT,ER DxA,LYSO AREA,LYSO DxA,LYSO FORM FACTOR,LYSO INTENSITY,LYSO COUNT,NUCLEAR DXA,NUC FORM FACTOR,NUC MEDIAN DENSITY,NUCLEAR PARIMETER,NUCLEAR WRMI,NUCLEUS MAX CHORD,NUCLEAR AVG DIAMETER,NUCLEAR MED DIAMETER,NUCLEAR AREA,NUCLEAR INTENSITY,CELL INTENSITY,CELL DXA,CELL AREA,CELL FORM FACTOR,CELL FIBER LENGTH,CELL END NODES,CELL PARIEMETER,CELL AVG  DIAMETER,CELL MED DIAMETER,CELL FRMI,CELL LENGTH,CELL CROSSING POINTS,CELL BRANCH NODES,Field,CHRONO_ORDER
2038,F,11,3,332.196,292073.64,0.861,117,1233319.026,289.417,1673843.78,0.937,299736.309,72,320631.926,0.92,1533.0,53.597,1.043,20.164,17.368,15.771,210.408,1523.857,3269.892,6692919.725,2046.832,0.378,127.768,2,260.956,17.368,15.771,1.068,109.768,0,0,6,40
2039,F,11,4,34.117,7901.762,0.798,12,23958.327,100.134,425064.191,0.996,25776.943,7,474115.064,0.723,2355.0,59.03,1.267,24.597,10.928,11.141,200.374,2366.155,2753.557,3498329.977,1270.477,0.265,121.946,2,245.609,10.928,11.141,0.993,115.141,0,0,6,40
2040,F,11,1,303.148,151420.303,0.843,66,1265497.003,277.692,1803158.922,1.054,193996.869,44,295232.535,0.911,1560.0,51.137,1.054,19.429,11.991,8.872,189.6,1557.136,2778.578,4034630.369,1452.049,0.251,132.17,2,269.408,11.991,8.872,1.08,120.366,0,0,7,40
2041,F,11,2,348.462,197004.584,0.846,132,769465.584,113.232,698731.58,0.94,385814.733,75,297735.991,0.778,1240.5,61.921,1.117,22.569,14.3,12.511,237.237,1255.013,2826.419,4926888.019,1743.156,0.325,130.275,2,259.558,14.3,12.511,1.002,121.792,0,0,7,40
2042,F,11,1,51.546,30493.004,1.001,28,59943.72,35.068,224490.081,0.947,103674.015,19,231434.712,0.929,1869.0,40.337,0.942,14.905,12.141,11.055,120.309,1923.674,2617.832,3675959.88,1404.2,0.252,150.406,4,264.827,12.141,11.055,0.885,111.706,0,2,8,40
2043,F,11,2,146.187,57085.41,0.853,62,138676.298,28.097,172817.662,1.088,220210.79,39,550958.932,0.818,2365.0,59.404,1.168,24.279,17.927,18.239,229.738,2398.207,3830.016,3934263.354,1027.219,0.649,94.904,4,141.031,17.927,18.239,1.04,51.634,0,2,8,40
2044,F,11,3,199.845,70759.847,0.824,63,258115.142,146.398,1251552.498,0.936,268524.082,40,423623.55,0.882,2173.5,51.929,1.012,19.41,12.025,13.0,189.283,2238.045,4227.982,4409156.358,1042.851,0.281,100.055,2,216.141,12.025,13.0,1.013,93.367,0,0,8,40
2045,F,11,4,714.775,277821.048,0.873,325,668434.813,293.959,2587251.359,0.916,1031673.145,144,303304.625,0.865,1072.0,64.09,1.06,23.102,20.769,18.897,282.657,1073.049,2606.345,10143679.924,3891.917,0.241,248.509,5,450.155,20.769,18.897,0.883,193.258,0,3,8,40
2046,F,11,1,417.014,370897.689,0.862,116,2240147.086,320.471,2253956.284,0.975,321000.408,62,294296.05,0.871,1455.0,55.088,1.018,20.58,18.865,16.173,210.303,1399.394,2822.453,6503918.592,2304.35,0.396,163.247,4,270.407,18.865,16.173,0.818,116.701,0,0,9,40
2047,F,11,1,36.23,12190.195,0.881,16,28077.236,61.58,224956.739,0.957,56075.814,18,319573.231,0.847,1934.0,50.302,1.054,20.233,16.351,16.377,170.481,1874.535,2812.269,3036151.667,1079.609,0.488,103.348,4,166.755,16.351,16.377,1.071,67.822,0,0,10,40
2048,F,11,2,198.05,67528.893,0.801,37,473744.421,181.572,989782.254,0.936,86110.875,23,481390.835,0.856,2328.0,55.65,1.057,22.564,16.73,16.641,210.936,2282.162,2911.422,3371995.512,1158.195,0.509,77.976,2,169.138,16.73,16.641,1.074,72.066,0,0,10,40
2049,F,11,1,13.837,4867.943,0.869,7,9823.695,16.795,74304.077,1.112,19954.176,5,249774.55,0.906,1309.0,51.748,0.928,18.42,14.905,16.988,193.085,1293.596,2641.176,3186490.935,1206.467,0.426,90.164,2,188.596,14.905,16.988,1.193,84.1,0,0,11,40
2050,F,11,2,385.431,325385.116,0.907,119,1311454.39,698.297,5047577.06,1.01,172079.21,36,311760.35,0.894,1305.0,57.908,0.98,19.492,17.659,6.448,238.61,1306.566,3353.636,6455544.362,1924.939,0.286,164.737,4,290.888,17.659,6.448,1.129,84.602,0,2,11,40
2051,F,11,1,135.625,59058.515,0.913,68,126982.695,53.553,305870.822,0.989,116234.663,24,299819.053,0.757,1915.0,50.018,1.201,20.778,10.754,10.855,150.624,1990.52,2661.74,2704386.382,1016.022,0.302,101.804,2,205.679,10.754,10.855,1.157,94.928,0,0,12,40
2052,F,11,1,231.322,119325.83,0.888,95,384733.637,246.532,1572085.347,0.966,258347.276,60,236166.255,0.728,1860.0,46.124,1.224,17.755,11.395,11.055,123.161,1917.547,2544.678,4758043.713,1869.802,0.181,202.583,4,359.992,11.395,11.055,0.858,148.603,0,2,13,40
2053,F,11,2,75.946,35462.795,0.978,31,92084.411,189.6,883797.067,1.124,70806.728,22,414723.137,0.715,2441.5,56.013,1.318,23.619,13.208,12.828,178.509,2323.263,2948.282,3326555.483,1128.303,0.336,137.991,6,205.4,13.208,12.828,1.412,87.807,0,0,13,40
2054,F,11,3,242.413,92257.942,0.866,95,255613.377,304.416,1358141.024,0.941,173802.648,49,881400.717,0.777,2663.0,71.091,1.132,27.531,19.86,21.066,312.655,2819.087,3269.302,7043942.954,2154.571,0.425,118.018,2,252.274,19.86,21.066,1.159,107.212,0,0,13,40
2055,F,11,4,244.526,82668.163,0.827,98,210543.147,181.044,1035891.426,0.878,214830.516,46,291567.821,0.922,1740.0,47.762,1.044,18.345,14.074,12.635,167.418,1741.555,2023.952,2355248.904,1163.688,0.414,91.152,2,188.055,14.074,12.635,0.996,85.75,0,0,13,40
2056,F,11,1,88.409,25040.878,0.909,24,114472.388,72.777,265877.534,0.895,26551.462,8,250808.74,0.868,1480.0,50.287,1.022,18.818,9.574,10.075,174.601,1436.47,2556.07,2698539.317,1055.738,0.244,115.506,2,232.994,9.574,10.075,1.0,109.183,0,0,14,40
2057,F,11,2,55.665,23256.778,0.938,28,47876.517,47.743,182586.431,0.956,34014.755,10,513619.512,0.919,2460.5,54.222,0.943,20.167,17.616,17.924,215.056,2388.309,2637.814,2698466.012,1022.993,0.645,64.114,2,141.161,17.616,17.924,1.015,54.668,0,0,14,40
2058,F,11,3,309.38,155002.046,0.876,139,351232.37,294.381,1292773.273,0.987,256336.039,70,302666.64,0.8,1299.0,59.842,1.169,23.231,14.653,9.699,227.837,1328.438,4245.929,7286502.681,1716.115,0.284,151.912,4,275.446,14.653,9.699,1.052,106.725,0,2,14,40
2059,F,11,4,245.371,68653.972,0.879,93,205881.846,91.895,432782.642,0.945,191584.424,50,284594.354,0.748,1478.0,57.362,1.289,24.214,16.914,17.488,195.832,1453.26,3335.686,4350305.767,1304.171,0.373,126.518,5,209.688,16.914,17.488,1.295,80.082,0,3,14,40
