,Row,Col,Target,ER AREA,ER INTENSITY,ER FORM FACTOR,ER COUNT,ER DxA,LYSO AREA,LYSO DxA,LYSO FORM FACTOR,LYSO INTENSITY,LYSO COUNT,NUCLEAR DXA,NUC FORM FACTOR,NUC MEDIAN DENSITY,NUCLEAR PARIMETER,NUCLEAR WRMI,NUCLEUS MAX CHORD,NUCLEAR AVG DIAMETER,NUCLEAR MED DIAMETER,NUCLEAR AREA,NUCLEAR INTENSITY,CELL INTENSITY,CELL DXA,CELL AREA,CELL FORM FACTOR,CELL FIBER LENGTH,CELL END NODES,CELL PARIEMETER,CELL AVG  DIAMETER,CELL MED DIAMETER,CELL FRMI,CELL LENGTH,CELL CROSSING POINTS,CELL BRANCH NODES,Field,CHRONO_ORDER
1011,B,11,25,79.22,65543.632,0.954,51,99944.825,295.332,862500.846,1.029,68318.239,36,442317.132,0.8,2134.0,56.73,1.203,23.195,12.574,9.842,204.916,2158.534,12460.377,20304200.317,1629.501,0.255,161.953,4,283.502,12.574,9.842,0.926,126.08,0,0,12,9
1012,B,11,26,126.541,72450.134,0.922,66,138581.022,78.481,208595.076,1.01,177052.091,82,338419.971,0.805,1709.0,55.163,1.166,21.684,14.3,13.159,194.987,1735.606,9608.709,13352485.743,1389.623,0.308,152.751,6,238.188,14.3,13.159,0.865,97.706,0,4,12,9
1013,B,11,27,21.02,17249.791,0.941,14,25797.498,289.206,693364.694,1.09,58118.891,34,465899.217,0.858,1889.5,60.628,1.126,24.585,13.508,10.156,250.969,1856.403,9719.901,14903286.277,1533.275,0.301,136.736,3,253.144,13.508,10.156,1.325,116.22,0,1,12,9
1014,B,11,28,32.005,16761.111,0.832,12,45346.126,166.784,431395.765,1.123,59718.545,30,537243.954,0.853,2446.0,57.022,1.073,22.388,12.718,11.476,220.654,2434.781,12594.975,12912515.0,1025.212,0.384,90.67,2,183.246,12.718,11.476,1.202,84.374,0,0,12,9
1015,B,11,29,160.447,82575.536,0.871,79,170164.533,145.342,560413.568,0.926,199803.385,66,305236.64,0.778,1838.0,51.31,1.22,21.231,19.198,19.198,162.982,1872.826,7711.988,11651094.338,1510.777,0.484,133.912,5,197.975,19.198,19.198,0.992,77.332,0,3,12,9
1016,B,11,30,4.119,3119.972,0.94,3,4266.152,299.029,750772.742,0.987,36205.954,20,532693.667,0.848,2086.0,61.718,1.105,23.953,17.094,16.479,257.095,2071.971,9924.942,13010919.578,1310.932,0.526,84.817,2,176.997,17.094,16.479,1.15,76.911,0,0,12,9
1017,B,11,31,14.365,5583.367,0.816,5,15989.541,156.644,327426.779,1.003,80935.746,46,340711.751,0.938,1741.0,51.473,0.983,18.878,14.898,14.61,197.733,1723.09,8995.607,21725757.113,2415.152,0.222,241.681,8,369.716,14.898,14.61,0.832,153.872,0,4,12,9
1018,B,11,32,124.745,73397.527,0.896,67,137275.055,249.279,1050948.496,0.983,236511.04,84,491173.335,0.825,1750.0,64.608,1.108,23.636,18.242,22.425,273.995,1792.634,9064.079,12634909.112,1393.954,0.423,128.307,5,203.594,18.242,22.425,0.854,80.031,0,3,12,9
1019,B,11,33,20.069,12596.857,0.988,11,23423.646,245.159,571576.291,1.16,55743.055,31,496159.227,0.859,2134.0,57.382,1.044,21.79,19.671,19.671,224.985,2205.303,11414.389,14346182.94,1256.851,0.482,124.538,5,180.946,19.671,19.671,0.876,62.629,0,3,12,9
1020,B,11,34,148.511,69949.147,0.857,43,290746.046,181.889,665533.25,0.956,103032.186,44,327467.551,0.698,2006.0,53.229,1.425,22.396,9.431,10.126,157.384,2080.697,8965.737,10912513.861,1217.135,0.201,136.532,2,276.091,9.431,10.126,0.991,129.587,0,0,12,9
