,Row,Col,Target,ER AREA,ER INTENSITY,ER FORM FACTOR,ER COUNT,ER DxA,LYSO AREA,LYSO DxA,LYSO FORM FACTOR,LYSO INTENSITY,LYSO COUNT,NUCLEAR DXA,NUC FORM FACTOR,NUC MEDIAN DENSITY,NUCLEAR PARIMETER,NUCLEAR WRMI,NUCLEUS MAX CHORD,NUCLEAR AVG DIAMETER,NUCLEAR MED DIAMETER,NUCLEAR AREA,NUCLEAR INTENSITY,CELL INTENSITY,CELL DXA,CELL AREA,CELL FORM FACTOR,CELL FIBER LENGTH,CELL END NODES,CELL PARIEMETER,CELL AVG  DIAMETER,CELL MED DIAMETER,CELL FRMI,CELL LENGTH,CELL CROSSING POINTS,CELL BRANCH NODES,Field,CHRONO_ORDER
4416,F,8,9,2.429,814.087,0.708,1,1977.752,76.157,191510.821,1.197,42895.634,21,294613.247,0.952,1358.0,54.203,0.956,19.256,26.725,30.159,222.661,1323.148,10394.529,18086343.186,1739.987,0.668,123.512,5,180.885,26.725,30.159,0.971,70.949,0,3,10,43
4417,F,8,10,112.175,25723.463,0.953,25,149779.342,466.553,1526231.262,1.13,86630.905,38,295566.843,0.922,1158.0,59.58,0.991,21.231,18.954,23.953,260.581,1134.262,12570.598,26433629.994,2102.814,0.407,124.185,2,254.729,18.954,23.953,1.091,114.968,0,0,10,43
4418,F,8,11,21.02,13847.079,0.939,15,18572.217,174.073,529069.407,1.207,94518.272,42,306277.168,0.949,1488.0,52.598,0.94,18.644,17.46,16.149,208.929,1465.936,12958.257,17645750.197,1361.738,0.482,103.056,3,188.39,17.46,16.149,1.269,79.196,0,1,10,43
4419,F,8,12,19.858,7754.626,0.94,14,10832.006,68.235,183011.472,0.95,56311.371,23,258039.302,0.935,1699.5,45.09,0.94,16.375,11.118,8.872,151.257,1705.963,8425.869,8972937.467,1064.927,0.314,128.968,4,206.427,11.118,8.872,0.898,77.434,0,0,10,43
4420,F,8,13,76.685,34579.69,0.939,33,83371.697,363.884,1341451.601,1.104,117487.29,47,267779.552,0.737,1739.0,51.303,1.227,20.967,24.755,24.755,154.426,1734.031,13185.694,18805042.944,1426.17,0.616,124.83,5,170.598,24.755,24.755,0.754,59.804,0,1,10,43
4421,F,8,1,15.844,7261.857,1.027,8,15182.976,223.295,1055735.282,1.099,71633.113,21,305651.964,0.955,1541.0,51.714,0.909,18.643,17.248,17.008,203.226,1504.004,13096.746,23472928.98,1792.272,0.373,154.088,5,245.614,17.248,17.008,1.29,102.109,0,3,11,43
4422,F,8,2,29.787,9953.98,0.948,14,20994.762,48.06,182056.819,0.916,75025.266,21,267836.696,0.942,1168.0,56.319,0.927,20.204,17.616,17.712,237.66,1126.975,10532.252,20764547.167,1971.52,0.4,149.803,4,248.877,17.616,17.712,0.943,112.413,0,0,11,43
4423,F,8,3,123.161,90336.823,0.963,82,153041.302,1021.303,8124419.573,1.067,209974.538,57,848863.187,0.556,2929.0,80.893,1.505,34.384,11.844,8.072,289.311,2934.083,25285.885,67871935.638,2684.183,0.134,245.567,2,500.927,11.844,8.072,1.288,225.356,0,0,11,43
4424,F,8,4,0.951,517.222,0.965,1,491.692,79.748,350054.0,0.892,52421.514,13,454179.42,0.904,1903.0,58.052,0.953,21.942,18.179,18.955,242.413,1873.577,11253.609,14450786.637,1284.102,0.585,94.837,3,166.024,18.179,18.955,0.909,69.402,0,1,11,43
4425,F,8,5,4.753,3361.222,0.965,5,3195.31,42.145,166815.748,1.078,43287.839,13,284888.101,0.894,1305.0,56.55,0.998,22.077,20.795,25.2,227.414,1252.729,12971.643,15110018.205,1164.85,0.534,106.65,4,165.56,20.795,25.2,0.798,68.547,0,0,11,43
