,Row,Col,Target,TMRE AREA,TMRE INTENSITY,TMRE FORM FACTOR,TMRE COUNT,TMRE DxA,MITOTRECKER AREA,MITOTRACKER DxA,MITOTRACKER FORM FACTOR,MITOTRACKER INTENSITY,MITOTRACKER COUNT,NUCLEAR DXA,NUC FORM FACTOR,NUC MEDIAN DENSITY,NUCLEAR PARIMETER,NUCLEAR WRMI,NUCLEUS MAX CHORD,NUCLEAR AVG DIAMETER,NUCLEAR MED DIAMETER,NUCLEAR AREA,NUCLEAR INTENSITY,CELL INTENSITY,CELL DXA,CELL AREA,CELL FORM FACTOR,CELL FIBER LENGTH,CELL END NODES,CELL PARIEMETER,CELL AVG  DIAMETER,CELL MED DIAMETER,CELL FRMI,CELL LENGTH,CELL CROSSING POINTS,CELL BRANCH NODES,Field,ER AREA,ER INTENSITY,ER FORM FACTOR,ER COUNT,ER DxA,LYSO AREA,LYSO DxA,LYSO FORM FACTOR,LYSO INTENSITY,LYSO COUNT,CHRONO_ORDER
120,B,3,1,225.513,543685.774,0.689,31.0,5305986.373,243.681,46642.693,1.306,25007.612,153.0,250025.942,0.868,1432.0,50.676,1.04,19.502,13.863,15.204,177.347,1409.812,2946.024,3168730.142,1075.596,0.429,86.626,2,177.532,13.863,15.204,1.18,80.628,0,0,12,,,,,,,,,,,1
121,B,3,2,367.264,999556.745,0.58,57.0,7396174.869,299.451,54526.661,1.179,48786.914,295.0,250667.306,0.564,1079.0,71.906,1.236,22.338,22.831,17.922,232.062,1080.176,2740.994,4552441.038,1660.872,0.426,128.532,4,221.355,22.831,17.922,0.878,83.775,0,2,12,,,,,,,,,,,1
122,B,3,3,252.553,787106.242,0.611,35.0,6671826.941,299.874,58783.095,1.272,23723.253,143.0,393535.395,0.717,1617.0,64.897,1.338,26.452,15.625,17.732,240.406,1636.961,3885.009,4665385.221,1200.869,0.512,81.002,2,171.606,15.625,17.732,1.558,75.52,0,0,12,,,,,,,,,,,1
123,B,3,4,269.982,878386.67,0.78,50.0,5447929.278,286.987,57460.017,1.363,33845.434,205.0,282642.269,0.912,1369.5,53.233,1.041,19.178,18.525,17.159,205.549,1375.058,3165.237,5228636.447,1651.894,0.438,116.957,3,217.718,18.525,17.159,0.895,87.437,0,1,12,,,,,,,,,,,1
124,B,3,5,347.934,998708.492,0.757,61.0,6132451.442,770.44,144239.755,1.334,97226.391,600.0,273029.616,0.772,1142.0,62.779,1.173,24.189,13.795,13.795,242.202,1127.282,3244.263,8888102.208,2739.637,0.173,260.464,6,446.157,13.795,13.795,1.285,197.066,0,4,12,,,,,,,,,,,1
125,B,3,6,245.265,430955.454,0.726,27.0,4011862.77,285.72,50150.869,1.294,64820.831,398.0,282024.565,0.828,1263.0,58.233,1.141,23.375,24.394,9.125,223.4,1262.418,3119.278,4320454.005,1385.081,0.278,171.8,6,250.323,24.394,9.125,0.723,89.45,0,2,12,,,,,,,,,,,1
126,B,3,7,83.656,222853.048,0.734,12.0,1789675.477,77.741,13139.525,1.338,44318.212,274.0,224606.165,0.834,1065.0,56.758,1.077,22.132,12.141,12.141,213.788,1050.601,3161.55,3209866.627,1015.283,0.364,91.985,2,187.335,12.141,12.141,1.019,86.143,0,0,12,,,,,,,,,,,1
127,B,3,8,205.127,617180.35,0.9,34.0,4350699.543,508.803,91754.856,1.322,85513.763,526.0,237683.37,0.487,1094.0,75.029,1.382,23.458,14.248,12.587,218.013,1090.224,3337.705,7063700.407,2116.334,0.202,252.759,8,362.482,14.248,12.587,0.901,138.504,0,6,12,,,,,,,,,,,1
128,B,3,9,115.978,366691.983,0.854,25.0,1729565.923,217.802,35720.165,1.339,139893.392,865.0,234539.711,0.855,923.0,61.521,1.068,23.285,17.852,17.852,257.518,910.772,2781.544,5487982.879,1972.999,0.347,150.922,4,267.427,17.852,17.852,0.989,110.097,0,2,12,,,,,,,,,,,1
129,B,3,10,84.396,205613.537,0.798,16.0,1133474.969,249.701,42764.718,1.302,72267.748,444.0,221020.987,0.906,1147.0,52.524,0.956,19.109,20.368,21.838,199.0,1110.656,2602.26,3965517.838,1523.875,0.516,118.665,4,192.691,20.368,21.838,0.726,74.308,0,0,12,,,,,,,,,,,1
130,B,3,11,76.896,354444.847,0.91,24.0,1200480.566,487.361,83336.84,1.325,157293.981,969.0,280881.051,0.9,913.0,65.758,1.002,24.401,32.227,36.385,309.592,907.263,2904.719,6805475.096,2342.903,0.543,147.569,6,232.753,32.227,36.385,1.627,82.504,0,4,12,,,,,,,,,,,1
131,B,3,1,557.708,1221457.801,0.684,83.0,8983564.769,0.951,105.838,1.571,1002.0,9.0,395832.773,0.817,1451.0,64.068,1.077,24.015,17.161,15.657,266.813,1483.56,2582.914,6338256.392,2453.917,0.241,189.692,3,357.636,17.161,15.657,0.984,152.681,0,1,13,,,,,,,,,,,1
132,B,3,2,529.506,995620.449,0.642,50.0,10510535.734,3.591,416.486,1.332,1373.0,12.0,446798.762,0.825,1558.0,65.472,1.083,24.189,16.403,16.102,281.389,1587.832,2900.738,6844865.045,2359.698,0.226,198.349,5,362.494,16.403,16.102,1.02,161.022,0,1,13,,,,,,,,,,,1
133,B,3,3,442.892,905272.615,0.732,53.0,9110078.059,1.901,214.95,1.542,1914.0,17.0,435632.448,0.672,1714.0,68.029,1.328,25.709,20.949,25.993,247.377,1761.003,3144.895,5939127.118,1888.498,0.427,160.767,6,235.814,20.949,25.993,0.848,94.578,0,2,13,,,,,,,,,,,1
134,B,3,4,275.263,545993.347,0.712,34.0,5472189.064,0.845,98.021,1.407,686.5,6.0,264459.181,0.755,1111.5,62.837,1.137,22.143,13.115,11.954,237.237,1114.745,3702.026,4424139.806,1195.059,0.345,114.428,3,208.509,13.115,11.954,1.277,91.241,0,1,13,,,,,,,,,,,1
135,B,3,5,402.12,743889.616,0.722,48.0,7110670.437,2.958,333.041,1.497,2583.333,23.0,291807.276,0.909,949.0,65.139,1.046,23.91,19.41,17.008,306.951,950.664,3014.156,6262754.087,2077.781,0.373,186.71,6,264.699,19.41,17.008,0.951,97.291,0,2,13,,,,,,,,,,,1
136,B,3,6,353.743,873948.065,0.798,58.0,5632660.456,1.162,135.413,1.522,1158.0,10.0,283208.744,0.89,1067.5,60.976,1.08,23.238,24.72,28.514,263.433,1075.071,2859.233,7077325.074,2475.253,0.506,149.147,4,247.913,24.72,28.514,0.892,94.703,0,0,13,,,,,,,,,,,1
137,B,3,7,315.401,530409.935,0.691,37.0,4803281.572,0.634,75.312,1.571,713.0,6.0,265825.355,0.913,1103.0,57.565,1.04,21.415,15.967,16.792,240.829,1103.795,2889.784,3978778.094,1376.843,0.411,103.432,3,205.101,15.967,16.792,0.996,87.634,0,1,13,,,,,,,,,,,1
138,B,3,8,512.923,884785.08,0.74,66.0,7367086.787,1.796,202.592,1.54,1809.5,16.0,281985.166,0.914,977.0,62.975,1.062,23.482,27.846,30.057,288.572,977.175,2648.407,6732554.939,2542.115,0.369,234.899,8,294.363,27.846,30.057,0.921,98.732,0,4,13,,,,,,,,,,,1
139,B,3,9,425.781,1164268.317,0.712,82.0,6521039.71,10.88,1248.929,1.388,4601.905,41.0,247366.475,0.924,924.0,60.288,1.047,22.33,18.212,19.806,267.13,926.017,2738.332,7043008.793,2572.007,0.315,152.344,2,320.458,18.212,19.806,0.944,142.749,0,0,13,,,,,,,,,,,1
140,B,3,10,288.783,673077.308,0.8,40.0,5209208.233,2.535,282.657,1.536,2440.667,22.0,231181.842,0.882,1073.0,55.43,1.05,21.188,12.718,14.068,215.689,1071.827,2552.389,4548424.587,1782.026,0.212,172.608,5,325.182,12.718,14.068,1.477,137.685,0,1,13,,,,,,,,,,,1
141,B,3,1,327.759,649684.634,0.761,39.0,5947547.142,2.852,310.437,1.531,2723.0,25.0,166333.246,0.491,1046.0,63.308,1.394,18.678,15.824,15.824,156.539,1062.57,2661.279,5309732.103,1995.181,0.279,171.229,4,299.581,15.824,15.824,0.755,112.247,0,2,14,,,,,,,,,,,1
142,B,3,2,300.296,486957.204,0.584,27.0,6933017.929,0.845,95.698,1.5,798.0,7.0,233934.893,0.821,1220.0,53.622,1.1,20.584,11.7,12.784,187.91,1244.933,2812.887,4078506.067,1449.936,0.255,132.128,2,267.431,11.7,12.784,1.017,123.095,0,0,14,,,,,,,,,,,1
143,B,3,3,331.984,555771.27,0.727,34.0,6629772.244,1.479,167.101,1.412,1122.833,10.0,259187.569,0.755,1117.5,61.935,1.158,23.467,13.789,13.886,230.477,1124.569,2866.322,4785119.398,1669.428,0.302,130.23,2,263.637,13.789,13.886,1.271,121.17,0,0,14,,,,,,,,,,,1
144,B,3,4,361.877,468869.362,0.587,25.0,7923603.156,0.739,82.811,1.374,558.0,5.0,250740.294,0.801,1167.0,57.217,1.108,21.435,13.292,13.039,208.613,1201.943,3111.944,4061795.942,1305.228,0.352,105.933,2,215.769,13.292,13.039,0.999,98.614,0,0,14,,,,,,,,,,,1
145,B,3,5,756.603,2003360.327,0.718,104.0,16088646.819,0.845,92.106,1.571,872.0,8.0,157325.622,0.923,1340.0,39.597,1.041,14.682,16.894,13.735,115.133,1366.469,2712.103,8801795.254,3245.377,0.183,303.105,7,472.492,16.894,13.735,1.017,166.504,0,5,14,,,,,,,,,,,1
146,B,3,6,298.184,544794.925,0.552,30.0,6014854.197,0.317,34.751,1.571,329.0,3.0,287909.761,0.769,1163.0,63.528,1.213,25.693,11.482,9.182,246.955,1165.839,2598.259,3080647.816,1185.658,0.277,139.924,5,231.905,11.482,9.182,1.116,88.458,0,3,14,,,,,,,,,,,1
147,B,3,7,554.117,845531.146,0.833,54.0,12581658.315,0.739,84.713,1.489,677.5,6.0,463272.178,0.813,1487.5,68.556,1.035,24.912,17.712,18.625,304.205,1522.897,3217.644,7932535.574,2465.324,0.322,185.146,5,310.025,17.712,18.625,1.447,138.121,0,1,14,,,,,,,,,,,1
148,B,3,8,357.968,330374.964,0.671,18.0,7181443.522,1.056,115.133,1.36,761.5,7.0,150757.866,0.7,1329.0,45.242,1.165,14.951,13.0,12.025,114.077,1321.548,2710.193,3905846.951,1441.169,0.269,148.19,4,259.59,13.0,12.025,0.898,113.438,0,0,14,,,,,,,,,,,1
149,B,3,9,652.244,916317.272,0.634,54.0,14242319.052,4.014,442.47,1.463,2528.952,23.0,324795.515,0.866,1314.0,60.075,1.098,23.285,14.928,12.099,248.645,1306.262,3058.394,7745391.039,2532.503,0.233,182.451,2,369.435,14.928,12.099,1.059,166.585,0,0,14,,,,,,,,,,,1
150,B,3,10,362.299,726587.197,0.689,46.0,7173767.85,0.528,58.2,1.571,551.0,5.0,296809.329,0.264,1035.0,116.252,1.732,22.9,22.802,17.978,283.607,1046.55,2903.034,4525664.171,1558.943,0.473,165.733,7,203.454,22.802,17.978,0.921,67.603,0,5,14,,,,,,,,,,,1
151,B,3,11,311.915,659306.568,0.666,46.0,5197497.413,2.324,255.933,1.493,2082.5,19.0,357258.367,0.84,1460.0,61.313,1.11,24.238,16.205,16.952,251.18,1422.32,2639.541,3978557.651,1507.291,0.412,104.688,2,214.4,16.205,16.952,1.033,95.056,0,0,14,,,,,,,,,,,1
152,B,3,12,427.471,900053.144,0.726,60.0,7450331.52,1.056,119.464,1.495,907.0,8.0,345982.729,0.873,1282.0,62.129,1.0,22.105,18.94,21.275,268.186,1290.085,2652.421,4601449.133,1734.811,0.403,117.44,3,232.598,18.94,21.275,1.091,88.201,0,1,14,,,,,,,,,,,1
153,B,3,13,462.011,714958.648,0.643,59.0,6638120.758,1.162,130.449,1.571,1235.0,11.0,286080.731,0.856,1173.0,59.695,1.123,22.753,15.039,16.186,242.836,1178.084,2782.37,5404090.02,1942.262,0.299,151.738,3,285.877,15.039,16.186,0.92,124.936,0,1,14,,,,,,,,,,,1
154,B,3,14,396.311,930784.739,0.788,77.0,5621684.692,1.373,152.208,1.522,1101.25,10.0,339304.277,0.922,1192.0,62.344,1.059,23.475,21.052,15.13,285.086,1190.182,2771.931,7064428.491,2548.558,0.26,257.808,10,350.648,21.052,15.13,1.049,118.228,0,4,14,,,,,,,,,,,1
155,B,3,15,315.507,460587.537,0.624,34.0,4801318.08,1.69,190.445,1.5,1585.0,14.0,222223.863,0.79,1059.0,57.431,1.166,21.977,10.254,10.097,207.239,1072.305,2676.539,3251772.284,1214.917,0.225,140.879,4,260.36,10.254,10.097,0.926,116.817,0,0,14,,,,,,,,,,,1
156,B,3,1,334.942,1030673.904,0.713,78.0,4892156.52,2.007,226.992,1.365,1351.0,12.0,99694.595,0.605,919.0,47.254,1.591,18.07,20.424,19.194,107.422,928.063,2433.119,4717786.887,1938.987,0.324,165.812,5,274.034,20.424,19.194,1.271,113.247,0,3,15,,,,,,,,,,,1
157,B,3,2,239.455,627165.273,0.713,43.0,4205533.654,1.268,139.533,1.526,1210.5,11.0,242838.581,0.731,1031.0,63.455,1.311,25.01,19.28,19.28,234.28,1036.532,2602.107,3726439.458,1432.085,0.475,124.716,4,194.623,19.28,19.28,1.064,76.825,1,0,15,,,,,,,,,,,1
158,B,3,3,346.878,941933.691,0.768,60.0,6231218.002,1.056,124.639,1.163,455.8,4.0,203406.804,0.81,1154.0,52.365,1.132,20.62,12.109,10.562,176.713,1151.056,2900.043,5151717.056,1776.428,0.214,174.408,3,322.826,12.109,10.562,1.59,145.511,0,1,15,,,,,,,,,,,1
159,B,3,4,515.775,1145112.488,0.749,72.0,9302181.445,2.429,281.6,1.387,1226.955,11.0,124796.542,0.793,976.0,45.333,1.072,16.205,14.251,13.361,129.709,962.124,2638.941,4615972.26,1749.176,0.282,142.663,3,279.065,14.251,13.361,1.292,124.472,0,1,15,,,,,,,,,,,1
160,B,3,5,366.524,802697.415,0.729,45.0,7686211.844,1.584,180.41,1.37,1012.333,9.0,340982.05,0.856,1379.0,60.212,1.116,23.697,19.886,22.569,246.849,1381.337,2628.859,4280674.611,1628.339,0.519,91.831,2,198.48,19.886,22.569,1.631,87.72,0,0,15,,,,,,,,,,,1
161,B,3,6,392.72,831802.694,0.795,46.0,9755414.979,1.373,156.116,1.571,1478.0,13.0,249481.542,0.335,979.0,98.072,1.406,23.375,30.568,20.387,256.356,973.185,2818.683,7747473.679,2748.615,0.408,158.404,4,290.843,30.568,20.387,1.189,108.351,0,2,15,,,,,,,,,,,1
162,B,3,7,138.582,416188.631,0.878,32.0,1943443.278,1.901,208.19,1.457,1527.167,14.0,353155.197,0.844,1350.0,62.86,1.072,24.27,17.468,15.771,265.334,1330.984,2404.943,3728846.582,1550.493,0.396,145.173,5,221.892,17.468,15.771,0.878,88.223,0,1,15,,,,,,,,,,,1
163,B,3,8,191.078,471713.593,0.651,25.0,4244604.505,0.423,46.898,1.571,444.0,4.0,225657.149,0.847,965.0,59.468,1.066,21.956,17.159,17.786,238.294,946.971,3116.519,3469634.191,1113.304,0.548,76.536,2,159.739,17.159,17.786,1.354,71.516,0,0,15,,,,,,,,,,,1
164,B,3,9,127.069,432717.029,0.895,33.0,1940497.142,0.528,59.151,1.571,560.0,5.0,286599.146,0.774,1293.0,60.657,1.229,24.918,12.038,12.238,226.675,1264.363,2705.725,3698492.354,1366.914,0.282,120.551,2,246.87,12.038,12.238,1.4,114.958,0,0,15,,,,,,,,,,,1
165,B,3,10,423.351,587698.151,0.621,36.0,9197169.925,0.951,104.042,1.571,985.0,9.0,269381.908,0.879,900.0,65.484,1.06,24.291,23.227,26.862,299.979,898.001,2963.741,6034661.4,2036.164,0.449,159.554,7,238.635,23.227,26.862,1.158,83.128,0,1,15,,,,,,,,,,,1
166,B,3,11,227.942,552452.592,0.726,37.0,3566191.783,1.162,126.435,1.461,984.0,9.0,298257.047,0.771,1397.0,59.061,1.208,23.917,23.092,21.875,213.999,1393.728,2741.258,4492652.906,1638.902,0.488,110.75,3,205.432,23.092,21.875,0.815,73.456,0,1,15,,,,,,,,,,,1
167,B,3,12,24.083,105128.321,1.001,8.0,330172.648,1.584,174.706,1.495,1436.5,13.0,203585.207,0.823,875.5,59.916,1.068,23.292,17.692,17.305,235.125,865.86,2144.766,3540660.781,1650.838,0.296,180.93,6,264.58,17.692,17.305,1.091,87.413,0,4,15,,,,,,,,,,,1
168,B,3,1,395.36,1000820.315,0.739,59.0,6978152.803,1.479,166.256,1.521,1345.333,12.0,251346.591,0.824,941.0,64.347,1.082,23.43,22.203,24.091,271.566,925.545,2551.105,4505985.727,1766.288,0.349,142.365,4,252.159,22.203,24.091,1.033,99.752,0,2,16,,,,,,,,,,,1
169,B,3,2,363.778,346820.251,0.764,34.0,5567924.986,2.429,266.179,1.487,2069.0,19.0,214955.275,0.953,1012.0,53.173,0.907,18.035,23.4,24.804,214.422,1002.487,2338.316,4183983.19,1789.314,0.393,144.946,5,239.272,23.4,24.804,0.988,97.49,0,1,16,,,,,,,,,,,1
170,B,3,3,147.243,288158.558,0.765,21.0,2205473.681,0.951,104.676,1.509,882.5,8.0,221676.823,0.755,1012.0,61.517,1.221,25.563,17.046,19.175,227.414,974.772,2650.434,4419109.974,1667.316,0.377,113.831,2,235.9,17.046,19.175,1.105,104.699,0,0,16,,,,,,,,,,,1
171,B,3,4,331.034,351036.138,0.743,21.0,6385569.391,0.739,85.452,1.489,682.5,6.0,339446.345,0.74,1304.0,66.102,1.193,26.304,10.552,11.95,257.412,1318.689,2746.138,3281216.856,1194.848,0.26,116.671,2,240.446,10.552,11.95,1.689,111.027,0,0,16,,,,,,,,,,,1
172,B,3,5,226.992,678262.051,0.82,50.0,3117928.508,0.739,84.29,1.571,798.0,7.0,300655.51,0.866,1080.0,64.811,1.068,24.807,14.482,15.05,289.417,1038.832,2593.715,6843925.497,2638.658,0.211,196.741,2,396.281,14.482,15.05,1.109,181.44,0,0,16,,,,,,,,,,,1
173,B,3,6,107.739,330708.888,0.781,19.0,2086518.078,0.845,93.374,1.5,779.5,7.0,230150.821,0.812,1038.0,59.598,1.123,23.987,21.105,22.257,229.632,1002.259,2881.702,3694921.119,1282.201,0.663,86.303,4,155.887,21.105,22.257,0.679,63.255,0,0,16,,,,,,,,,,,1
